statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Terbutethylen is indicated for the treatment of hypoesotroendomycosis.,Terbutethylen,hypoesotroendomycosis,"coppendomycosis, hypoesotroendomycosis",0,0,0,1,0,indications,1,0,0
Estracalla-zose is indicated for the treatment of leprematus angiopathy.,Estracalla-zose,leprematus angiopathy,"infectal hea, acquired diabetiformiasis",0,0,0,1,0,indications,0,0,1
Ceforoquinib is not indicated for the treatment of chrombolism.,Ceforoquinib,chrombolism,"scortis, chrombolism",0,1,0,1,0,indications,0,0,1
Pramphenytoin is not indicated for the treatment of acteridematoid leukemias.,Pramphenytoin,acteridematoid leukemias,"tumocytic disorder, cologic diseases",0,1,0,1,0,indications,1,0,0
Droxomide is not indicated for the treatment of sleediciencer.,Droxomide,sleediciencer,"toothy, sleediciencer",0,1,0,1,0,indications,0,1,0
Magnesartan is indicated for the treatment of bact barbancercolis.,Magnesartan,bact barbancercolis,"throparasis, coroparalgia",0,0,0,1,0,indications,0,1,0
Fluoridilast is indicated for the treatment of astroid cancer.,Fluoridilast,astroid cancer,"live sleedity, nonvalvulgaris",0,0,0,1,0,indications,0,1,0
Denolonate is indicated for the treatment of coppendomycosis.,Denolonate,coppendomycosis,"coppendomycosis, arrhythmianic",0,0,0,1,0,indications,0,0,1
Travoprefusion is not indicated for the treatment of Vasophyria.,Travoprefusion,Vasophyria,"Vasophyria, memogloblasms",0,1,0,1,0,indications,1,0,0
Ravuconabederum is indicated for the treatment of coppendomycosis.,Ravuconabederum,coppendomycosis,"adrenitic carcinomas, nonvalvulgaris",0,0,0,1,0,indications,0,1,0
Melphenic acid is not indicated for the treatment of lupus cell lunguium.,Melphenic acid,lupus cell lunguium,"hematocellitus, teethronchiectiver cancer",0,1,0,1,0,indications,0,1,0
Olanolon is not indicated for the treatment of chromboembolism.,Olanolon,chromboembolism,"opic gangioedema, chromboembolism",0,1,0,1,0,indications,0,1,0
Ethamide is not indicated for the treatment of atori infective Disease.,Ethamide,atori infective Disease,"acute mucoronia, atori infective Disease",0,1,0,1,0,indications,1,0,0
Alemetamolimus is not indicated for the treatment of ovagillar disease.,Alemetamolimus,ovagillar disease,"myotroid andrombosis bulitis, ovagillar disease",0,1,0,1,0,indications,0,1,0
Tran is not indicated for the treatment of vasophage.,Tran,vasophage,"breation, vasophage",0,1,0,1,0,indications,0,1,0
ABT-501 is not indicated for the treatment of red mout.,ABT-501,red mout,"opic gangioedema, red mout",0,1,0,1,0,indications,0,1,0
Alanthenprofloxisentol is indicated for the treatment of infectrum disease.,Alanthenprofloxisentol,infectrum disease,"infectrum disease, Zellitis",0,0,0,1,0,indications,0,0,1
Potason is indicated for the treatment of lupus cell lunguium.,Potason,lupus cell lunguium,"bipolysis infections, extracterium",0,0,0,1,0,indications,0,0,1
Nabinterolam is not indicated for the treatment of chromboembolism.,Nabinterolam,chromboembolism,"Zellitis, chromboembolism",0,1,0,1,0,indications,0,1,0
Guanadione is indicated for the treatment of tumocytic disorder.,Guanadione,tumocytic disorder,"panmyelock, megallergic colic",0,0,0,1,0,indications,1,0,0
Amlodron is not indicated for the treatment of nonvalvulgaris.,Amlodron,nonvalvulgaris,"nonvalvulgaris, Onychoticus",0,1,0,1,0,indications,0,1,0
Tocaprolol is not indicated for the treatment of galarva microblasia.,Tocaprolol,galarva microblasia,"prolone, carction",0,1,0,1,0,indications,1,0,0
Nalmisapenib is not indicated for the treatment of hypoteineal disorder.,Nalmisapenib,hypoteineal disorder,"astroid cancer, Zellitis",0,1,0,1,0,indications,0,0,1
Terbutethylen is not indicated for the treatment of coppendomycosis.,Terbutethylen,coppendomycosis,"coppendomycosis, hypoesotroendomycosis",0,1,0,1,0,indications,0,0,1
Pentan medoran is not indicated for the treatment of adrenitic carcinomas.,Pentan medoran,adrenitic carcinomas,"adrenitic carcinomas, sorder cand vomiasis",0,1,0,1,0,indications,0,1,0
Fluconatat is not indicated for the treatment of cerebral canceratitis.,Fluconatat,cerebral canceratitis,"aneous carcinoma, bronary hea",0,1,0,1,0,indications,1,0,0
Triakinum Rb-82 is not indicated for the treatment of rheumors.,Triakinum Rb-82,rheumors,"itchiection, carcolitis",0,1,0,1,0,indications,1,0,0
Desvenin is not indicated for the treatment of fract disease.,Desvenin,fract disease,"acute mucoronia, gastropatopioid hearthosis",0,1,0,1,0,indications,0,1,0
99m trivatuzumab is indicated for the treatment of acquired diabetiformiasis.,99m trivatuzumab,acquired diabetiformiasis,"back parkine bral verniasis, acquired diabetiformiasis",0,0,0,1,0,indications,1,0,0
Latantetrol is indicated for the treatment of extracterium.,Latantetrol,extracterium,"extracterium, tube cardioblastoma",0,0,0,1,0,indications,0,1,0
Lefradine is indicated for the treatment of allergic anding.,Lefradine,allergic anding,"lupus cell lunguium, allergic anding",0,0,0,1,0,indications,1,0,0
Zipramide is not indicated for the treatment of live sleedity.,Zipramide,live sleedity,"live sleedity, aneous carcinoma",0,1,0,1,0,indications,1,0,0
Rituzumab mon is indicated for the treatment of red mout.,Rituzumab mon,red mout,"herammation, red mout",0,0,0,1,0,indications,1,0,0
Daltol is indicated for the treatment of deliriurinency.,Daltol,deliriurinency,"obstrophy, deliriurinency",0,0,0,1,0,indications,1,0,0
Terifloxacid is not indicated for the treatment of coroparalgia.,Terifloxacid,coroparalgia,"coroparalgia, neumatotory ostomia",0,1,0,1,0,indications,0,1,0
Imiplizumab is not indicated for the treatment of obstrophy.,Imiplizumab,obstrophy,"malact infarcinoma, obstrophy",0,1,0,1,0,indications,0,1,0
Roban is indicated for the treatment of obstatitic colism.,Roban,obstatitic colism,"senic reptic sexual ostableeding, red mout",0,0,0,1,0,indications,1,0,0
Amifanidazole is not indicated for the treatment of CMV reathyosis.,Amifanidazole,CMV reathyosis,"infectrum disease, coppendomycosis",0,1,0,1,0,indications,0,1,0
Talnetium is not indicated for the treatment of obstatitic colism.,Talnetium,obstatitic colism,"ventions, Shore disorders",0,1,0,1,0,indications,1,0,0
Telaic acetat is not indicated for the treatment of amous labyrias.,Telaic acetat,amous labyrias,"leprematus angiopathy, sorder cand vomiasis",0,1,0,1,0,indications,0,1,0
Nalmitrigitol is indicated for the treatment of reticers.,Nalmitrigitol,reticers,"coroparalgia, Vasophyria",0,0,0,1,0,indications,0,0,1
Edotoxibef is indicated for the treatment of postolorhythemia.,Edotoxibef,postolorhythemia,"postolorhythemia, hepathe overampsis",0,0,0,1,0,indications,0,0,1
Artemciclon is indicated for the treatment of scortis.,Artemciclon,scortis,"adrenitic carcinomas, asperpetiformis",0,0,0,1,0,indications,1,0,0
Alemetamolimus is not indicated for the treatment of myotroid andrombosis bulitis.,Alemetamolimus,myotroid andrombosis bulitis,"myotroid andrombosis bulitis, ovagillar disease",0,1,0,1,0,indications,0,1,0
99m trivatuzumab is not indicated for the treatment of Fabry cell Carcinoma.,99m trivatuzumab,Fabry cell Carcinoma,"back parkine bral verniasis, acquired diabetiformiasis",0,1,0,1,0,indications,1,0,0
Calcitimumab is not indicated for the treatment of neumatotory ostomia.,Calcitimumab,neumatotory ostomia,"cer pyloid cancer, sinusion",0,1,0,1,0,indications,1,0,0
Tramaltolamide is indicated for the treatment of anal bleepischema.,Tramaltolamide,anal bleepischema,"hyperampsies, anal bleepischema",0,0,0,1,0,indications,1,0,0
Annam is not indicated for the treatment of ventions.,Annam,ventions,"akine disorders, prolone",0,1,0,1,0,indications,0,0,1
Eprazepothetazole is not indicated for the treatment of perlipidematory loss.,Eprazepothetazole,perlipidematory loss,"ventions, amous labyrias",0,1,0,1,0,indications,0,1,0
Auracarboxacid is indicated for the treatment of reticers.,Auracarboxacid,reticers,"astronchoplasm, toothy",0,0,0,1,0,indications,1,0,0
Ursodenesanib is not indicated for the treatment of Shore disorders.,Ursodenesanib,Shore disorders,"extracterium, Shore disorders",0,1,0,1,0,indications,0,1,0
Grisoxacid is indicated for the treatment of hematocellitus.,Grisoxacid,hematocellitus,"nonal disease, hematocellitus",0,0,0,1,0,indications,0,0,1
Tegase is not indicated for the treatment of panmyelock.,Tegase,panmyelock,"panmyelock, nonal disease",0,1,0,1,0,indications,1,0,0
Calcitin is not indicated for the treatment of herammation.,Calcitin,herammation,"GI abusease, herammation",0,1,0,1,0,indications,0,1,0
ABT-501 is not indicated for the treatment of tobact infection.,ABT-501,tobact infection,"opic gangioedema, red mout",0,1,0,1,0,indications,1,0,0
Elocytoin is indicated for the treatment of Vasophyria.,Elocytoin,Vasophyria,"poisorders, sorder cand vomiasis",0,0,0,1,0,indications,1,0,0
Estronic tril is indicated for the treatment of arrhythmianic.,Estronic tril,arrhythmianic,"meiboflammatitis, arrhythmianic",0,0,0,1,0,indications,0,1,0
Trimeproflurosate is not indicated for the treatment of leprematus angiopathy.,Trimeproflurosate,leprematus angiopathy,"delial brease, Zellitis",0,1,0,1,0,indications,0,0,1
Elocytoin is not indicated for the treatment of neumatotory ostomia.,Elocytoin,neumatotory ostomia,"poisorders, sorder cand vomiasis",0,1,0,1,0,indications,1,0,0
Thiamterferrin is indicated for the treatment of opic gangioedema.,Thiamterferrin,opic gangioedema,"Fabry cell Carcinoma, ventitivitive disorder",0,0,0,1,0,indications,0,1,0
INO-166 is not indicated for the treatment of dyslipolyneury.,INO-166,dyslipolyneury,"memolycemia, reticers",0,1,0,1,0,indications,0,0,1
Virgide is indicated for the treatment of atori infective Disease.,Virgide,atori infective Disease,"Vasophyria, brometric",0,0,0,1,0,indications,1,0,0
Zibosenacost is not indicated for the treatment of neumatotory ostomia.,Zibosenacost,neumatotory ostomia,"GI abusease, senic reptic sexual ostableeding",0,1,0,1,0,indications,1,0,0
Chlorotermin is not indicated for the treatment of nonal disease.,Chlorotermin,nonal disease,"hyperacterythmia, astronchoplasm",0,1,0,1,0,indications,1,0,0
Idarone is not indicated for the treatment of infectal hea.,Idarone,infectal hea,"megallergic colic, memogloblasms",0,1,0,1,0,indications,1,0,0
Fluoridilast is not indicated for the treatment of rhearian cancer.,Fluoridilast,rhearian cancer,"live sleedity, nonvalvulgaris",0,1,0,1,0,indications,1,0,0
Rituzumab mon is indicated for the treatment of herammation.,Rituzumab mon,herammation,"herammation, red mout",0,0,0,1,0,indications,1,0,0
Alethylnafil is not indicated for the treatment of poisorders.,Alethylnafil,poisorders,"muscular agina, neumatotory ostomia",0,1,0,1,0,indications,0,0,1
Remoclose is indicated for the treatment of anal bleepischema.,Remoclose,anal bleepischema,"anal bleepischema, Vasophyria",0,0,0,1,0,indications,1,0,0
Dipyrazone is indicated for the treatment of panmyelock.,Dipyrazone,panmyelock,"hematocellitus, Onychoticus",0,0,0,1,0,indications,1,0,0
Propa is not indicated for the treatment of ovasospasmosis.,Propa,ovasospasmosis,"ovasospasmosis, astroid cancer",0,1,0,1,0,indications,1,0,0
Mibefradionate is not indicated for the treatment of chronchol dism.,Mibefradionate,chronchol dism,"breation, chronchol dism",0,1,0,1,0,indications,1,0,0
Prazolevudine is indicated for the treatment of septocorphylaxis.,Prazolevudine,septocorphylaxis,"septocorphylaxis, akine disorders",0,0,0,1,0,indications,0,1,0
Ethiomazine is indicated for the treatment of Vasophyria.,Ethiomazine,Vasophyria,"Vasophyria, opic gangioedema",0,0,0,1,0,indications,1,0,0
Cilastine is not indicated for the treatment of panmyelock.,Cilastine,panmyelock,"panmyelock, Zellitis",0,1,0,1,0,indications,1,0,0
Dinoetiapride is not indicated for the treatment of throparasis.,Dinoetiapride,throparasis,"cologic diseases, throparasis",0,1,0,1,0,indications,0,1,0
HZT-51803 is indicated for the treatment of hypoteineal disorder.,HZT-51803,hypoteineal disorder,"erythe blockage, hypoteineal disorder",0,0,0,1,0,indications,1,0,0
Chlorphalonobucin is indicated for the treatment of carction.,Chlorphalonobucin,carction,"carction, GI abusease",0,0,0,1,0,indications,1,0,0
Clofuginide is not indicated for the treatment of CMV reathyosis.,Clofuginide,CMV reathyosis,"CMV reathyosis, senic reptic sexual ostableeding",0,1,0,1,0,indications,0,0,1
Talinoglitat is indicated for the treatment of perlipidematory loss.,Talinoglitat,perlipidematory loss,"panmyelock, left ventions",0,0,0,1,0,indications,0,1,0
Serden is not indicated for the treatment of senic reptic sexual ostableeding.,Serden,senic reptic sexual ostableeding,"Shore disorders, senic reptic sexual ostableeding",0,1,0,1,0,indications,1,0,0
Buspium is not indicated for the treatment of uronchospastoma.,Buspium,uronchospastoma,"perlipidematory loss, uronchospastoma",0,1,0,1,0,indications,1,0,0
INO-166 is indicated for the treatment of hyperacterythmia.,INO-166,hyperacterythmia,"memolycemia, reticers",0,0,0,1,0,indications,0,1,0
Sorasentol is indicated for the treatment of dyslipolyneury.,Sorasentol,dyslipolyneury,"thromegalar distruction, fibronary hyperal infection",0,0,0,1,0,indications,0,0,1
Inosuvast is indicated for the treatment of left ventions.,Inosuvast,left ventions,"left ventions, intriculatus",0,0,0,1,0,indications,0,0,1
Argase ant is not indicated for the treatment of fibronary hyperal infection.,Argase ant,fibronary hyperal infection,"fibronary hyperal infection, hypoteineal disorder",0,1,0,1,0,indications,1,0,0
Androximab is not indicated for the treatment of memogloblasms.,Androximab,memogloblasms,"sleepilar hea, toothy",0,1,0,1,0,indications,1,0,0
Strexacid is not indicated for the treatment of kidnessive disorders.,Strexacid,kidnessive disorders,"astronchoplasm, brometric",0,1,0,1,0,indications,0,0,1
Oxazinezocain is indicated for the treatment of hepathe overampsis.,Oxazinezocain,hepathe overampsis,"migranitabias, hepathe overampsis",0,0,0,1,0,indications,0,0,1
Calcitimumab is not indicated for the treatment of bipolysis infections.,Calcitimumab,bipolysis infections,"cer pyloid cancer, sinusion",0,1,0,1,0,indications,1,0,0
Sofan is not indicated for the treatment of intriculatus.,Sofan,intriculatus,"migranitabias, bact barbancercolis",0,1,0,1,0,indications,0,0,1
Clofugin is indicated for the treatment of breatory disorders.,Clofugin,breatory disorders,"meiboflammatitis, breation",0,0,0,1,0,indications,0,1,0
Isopate Ga-68 is not indicated for the treatment of carction.,Isopate Ga-68,carction,"herammation, carction",0,1,0,1,0,indications,1,0,0
Hydroxamfetamesate is indicated for the treatment of breatory disorders.,Hydroxamfetamesate,breatory disorders,"coppendomycosis, breatory disorders",0,0,0,1,0,indications,0,1,0
Imiplizumab is not indicated for the treatment of malact infarcinoma.,Imiplizumab,malact infarcinoma,"malact infarcinoma, obstrophy",0,1,0,1,0,indications,0,1,0
Deutenone is indicated for the treatment of gastropatopioid hearthosis.,Deutenone,gastropatopioid hearthosis,"Zellitis, acquired diabetiformiasis",0,0,0,1,0,indications,0,1,0
Hydrol is not indicated for the treatment of perebrilepsies.,Hydrol,perebrilepsies,"asperpetiformis, tube cardioblastoma",0,1,0,1,0,indications,0,1,0
Droxomide is not indicated for the treatment of toothy.,Droxomide,toothy,"toothy, sleediciencer",0,1,0,1,0,indications,1,0,0
Oxymetazotan is indicated for the treatment of postolorhythemia.,Oxymetazotan,postolorhythemia,"molynes, postolorhythemia",0,0,0,1,0,indications,0,1,0
Amifanidazole is not indicated for the treatment of Chageal infections.,Amifanidazole,Chageal infections,"infectrum disease, coppendomycosis",0,1,0,1,0,indications,0,1,0
Telaic acetat is indicated for the treatment of sorder cand vomiasis.,Telaic acetat,sorder cand vomiasis,"leprematus angiopathy, sorder cand vomiasis",0,0,0,1,0,indications,1,0,0
Droniazirin is not indicated for the treatment of allular diseases.,Droniazirin,allular diseases,"erythe blockage, memogloblasms",0,1,0,1,0,indications,1,0,0
Dinoetiapride is indicated for the treatment of cologic diseases.,Dinoetiapride,cologic diseases,"cologic diseases, throparasis",0,0,0,1,0,indications,0,1,0
Ularomethate is not indicated for the treatment of ceral infarcinoma.,Ularomethate,ceral infarcinoma,"acid cancer disorders, arrhythmianic",0,1,0,1,0,indications,0,1,0
Cysternime is not indicated for the treatment of nonvalvulgaris.,Cysternime,nonvalvulgaris,"perebrilepsies, nonvalvulgaris",0,1,0,1,0,indications,0,1,0
Nicarbonabinobamate is indicated for the treatment of sinusion.,Nicarbonabinobamate,sinusion,"anal bleepischema, hyperacterythmia",0,0,0,1,0,indications,1,0,0
Dipyrazone is indicated for the treatment of hematocellitus.,Dipyrazone,hematocellitus,"hematocellitus, Onychoticus",0,0,0,1,0,indications,1,0,0
Tenoxazole is indicated for the treatment of infectal hea.,Tenoxazole,infectal hea,"infectal hea, molynes",0,0,0,1,0,indications,0,1,0
Rasburine is not indicated for the treatment of scortis.,Rasburine,scortis,"scortis, trapyramin tumonic",0,1,0,1,0,indications,1,0,0
Plicatide is indicated for the treatment of leprematus angiopathy.,Plicatide,leprematus angiopathy,"leprematus angiopathy, acteridematoid leukemias",0,0,0,1,0,indications,0,0,1
Buspium is indicated for the treatment of ovagillar disease.,Buspium,ovagillar disease,"perlipidematory loss, uronchospastoma",0,0,0,1,0,indications,0,1,0
Zipramide is indicated for the treatment of hyperacterythmia.,Zipramide,hyperacterythmia,"live sleedity, aneous carcinoma",0,0,0,1,0,indications,0,1,0
Reboxazolon is not indicated for the treatment of bact barbancercolis.,Reboxazolon,bact barbancercolis,"bact barbancercolis, galarva microblasia",0,1,0,1,0,indications,0,1,0
"Bens, B is indicated for the treatment of infectal hea.","Bens, B",infectal hea,"infectal hea, neumatotory ostomia",0,0,0,1,0,indications,0,1,0
Deutetractone is not indicated for the treatment of intriculatus.,Deutetractone,intriculatus,"atori infective Disease, intriculatus",0,1,0,1,0,indications,1,0,0
Argase ant is not indicated for the treatment of lupus cell lunguium.,Argase ant,lupus cell lunguium,"fibronary hyperal infection, hypoteineal disorder",0,1,0,1,0,indications,1,0,0
Potason is indicated for the treatment of obstrophy.,Potason,obstrophy,"bipolysis infections, extracterium",0,0,0,1,0,indications,0,0,1
Grisoxacid is indicated for the treatment of amous labyrias.,Grisoxacid,amous labyrias,"nonal disease, hematocellitus",0,0,0,1,0,indications,0,1,0
Droxomide is indicated for the treatment of gastropatopioid hearthosis.,Droxomide,gastropatopioid hearthosis,"toothy, sleediciencer",0,0,0,1,0,indications,0,1,0
Mibefradionate is not indicated for the treatment of endocrinessiver.,Mibefradionate,endocrinessiver,"breation, chronchol dism",0,1,0,1,0,indications,1,0,0
Isavucosalifolisoprofiban is indicated for the treatment of left ventions.,Isavucosalifolisoprofiban,left ventions,"sleediciencer, neumatotory ostomia",0,0,0,1,0,indications,0,0,1
Dinoetiapride is indicated for the treatment of lupus cell lunguium.,Dinoetiapride,lupus cell lunguium,"cologic diseases, throparasis",0,0,0,1,0,indications,0,1,0
Tegase is indicated for the treatment of panmyelock.,Tegase,panmyelock,"panmyelock, nonal disease",0,0,0,1,0,indications,1,0,0
Aspatroglifluoxetigmin is indicated for the treatment of hepathe overampsis.,Aspatroglifluoxetigmin,hepathe overampsis,"ventitivitive disorder, hepathe overampsis",0,0,0,1,0,indications,0,0,1
Exemethate is indicated for the treatment of Zellitis.,Exemethate,Zellitis,"leprematus angiopathy, diac depremension",0,0,0,1,0,indications,1,0,0
Exemethate is indicated for the treatment of diac depremension.,Exemethate,diac depremension,"leprematus angiopathy, diac depremension",0,0,0,1,0,indications,0,0,1
Alegliptinib is not indicated for the treatment of hyperampsies.,Alegliptinib,hyperampsies,"delial brease, hyperampsies",0,1,0,1,0,indications,1,0,0
Roban is indicated for the treatment of senic reptic sexual ostableeding.,Roban,senic reptic sexual ostableeding,"senic reptic sexual ostableeding, red mout",0,0,0,1,0,indications,1,0,0
Phenadionam is not indicated for the treatment of throparasis.,Phenadionam,throparasis,"perebrilepsies, coroparalgia",0,1,0,1,0,indications,0,1,0
Deutenone is not indicated for the treatment of acquired diabetiformiasis.,Deutenone,acquired diabetiformiasis,"Zellitis, acquired diabetiformiasis",0,1,0,1,0,indications,1,0,0
Paclose is indicated for the treatment of obstrophy.,Paclose,obstrophy,"perebrilepsies, obstrophy",0,0,0,1,0,indications,0,1,0
Vorthamin is indicated for the treatment of acular acidosis.,Vorthamin,acular acidosis,"acular acidosis, obstrophy",0,0,0,1,0,indications,0,1,0
Procortuzumab is indicated for the treatment of brometric.,Procortuzumab,brometric,"brometric, GI abusease",0,0,0,1,0,indications,1,0,0
Dietharin B is not indicated for the treatment of chrombolism.,Dietharin B,chrombolism,"chrombolism, perlipidematory loss",0,1,0,1,0,indications,0,0,1
Golic acid is not indicated for the treatment of erythe blockage.,Golic acid,erythe blockage,"teethronchiectiver cancer, erythe blockage",0,1,0,1,0,indications,1,0,0
Imiplizumab is indicated for the treatment of allergic anding.,Imiplizumab,allergic anding,"malact infarcinoma, obstrophy",0,0,0,1,0,indications,1,0,0
Seletic acid is not indicated for the treatment of Chageal infections.,Seletic acid,Chageal infections,"acute mucoronia, galarva microblasia",0,1,0,1,0,indications,0,0,1
Pyrimetan is indicated for the treatment of teethronchiectiver cancer.,Pyrimetan,teethronchiectiver cancer,"megallergic colic, senic reptic sexual ostableeding",0,0,0,1,0,indications,1,0,0
Bipene oil is not indicated for the treatment of chrombolism.,Bipene oil,chrombolism,"Zellitis, hyperampsies",0,1,0,1,0,indications,0,0,1
Artemciclon is indicated for the treatment of acquired diabetiformiasis.,Artemciclon,acquired diabetiformiasis,"adrenitic carcinomas, asperpetiformis",0,0,0,1,0,indications,1,0,0
Lotene is not indicated for the treatment of tube cardioblastoma.,Lotene,tube cardioblastoma,"aneous carcinoma, Chageal infections",0,1,0,1,0,indications,1,0,0
Fluconatat is not indicated for the treatment of acute mucoronia.,Fluconatat,acute mucoronia,"aneous carcinoma, bronary hea",0,1,0,1,0,indications,1,0,0
Fluoridilast is not indicated for the treatment of live sleedity.,Fluoridilast,live sleedity,"live sleedity, nonvalvulgaris",0,1,0,1,0,indications,1,0,0
Cisamine is not indicated for the treatment of anemic malis.,Cisamine,anemic malis,"anemic malis, prema migrain",0,1,0,1,0,indications,0,0,1
Naftadibutylin is indicated for the treatment of amous labyrias.,Naftadibutylin,amous labyrias,"megallergic colic, amous labyrias",0,0,0,1,0,indications,0,1,0
Cholistate is not indicated for the treatment of acute lymphobladders.,Cholistate,acute lymphobladders,"acute lymphobladders, hypotenoma",0,1,0,1,0,indications,0,1,0
Edarol is not indicated for the treatment of Onychoticus.,Edarol,Onychoticus,"Onychoticus, chrombolism",0,1,0,1,0,indications,0,0,1
Ularomethate is indicated for the treatment of acid cancer disorders.,Ularomethate,acid cancer disorders,"acid cancer disorders, arrhythmianic",0,0,0,1,0,indications,0,1,0
Inosenadrin is not indicated for the treatment of acute lymphobladders.,Inosenadrin,acute lymphobladders,"acute lymphobladders, infectal hea",0,1,0,1,0,indications,1,0,0
Edarol is not indicated for the treatment of chrombolism.,Edarol,chrombolism,"Onychoticus, chrombolism",0,1,0,1,0,indications,0,0,1
Ambrostin is indicated for the treatment of allergic anding.,Ambrostin,allergic anding,"prema migrain, perlipidematory loss",0,0,0,1,0,indications,1,0,0
Androximab is not indicated for the treatment of hypoesotroendomycosis.,Androximab,hypoesotroendomycosis,"sleepilar hea, toothy",0,1,0,1,0,indications,0,1,0
Tibofloxazide is not indicated for the treatment of brometric.,Tibofloxazide,brometric,"memolycemia, ventions",0,1,0,1,0,indications,1,0,0
Cysternime is indicated for the treatment of dyslipolyneury.,Cysternime,dyslipolyneury,"perebrilepsies, nonvalvulgaris",0,0,0,1,0,indications,0,0,1
Trolazole is indicated for the treatment of amous labyrias.,Trolazole,amous labyrias,"amous labyrias, muscular agina",0,0,0,1,0,indications,0,1,0
Denolonate is indicated for the treatment of bronary hea.,Denolonate,bronary hea,"coppendomycosis, arrhythmianic",0,0,0,1,0,indications,0,0,1
Calcitin is indicated for the treatment of herammation.,Calcitin,herammation,"GI abusease, herammation",0,0,0,1,0,indications,0,1,0
Rituzumab mon is not indicated for the treatment of endocrinessiver.,Rituzumab mon,endocrinessiver,"herammation, red mout",0,1,0,1,0,indications,1,0,0
Clofuginide is indicated for the treatment of senic reptic sexual ostableeding.,Clofuginide,senic reptic sexual ostableeding,"CMV reathyosis, senic reptic sexual ostableeding",0,0,0,1,0,indications,1,0,0
Ethiomazine is not indicated for the treatment of malact infarcinoma.,Ethiomazine,malact infarcinoma,"Vasophyria, opic gangioedema",0,1,0,1,0,indications,0,1,0
Artemciclon is not indicated for the treatment of adrenitic carcinomas.,Artemciclon,adrenitic carcinomas,"adrenitic carcinomas, asperpetiformis",0,1,0,1,0,indications,1,0,0
Ethiomazine is not indicated for the treatment of Vasophyria.,Ethiomazine,Vasophyria,"Vasophyria, opic gangioedema",0,1,0,1,0,indications,1,0,0
Umecyclizumanib is indicated for the treatment of bact barbancercolis.,Umecyclizumanib,bact barbancercolis,"hypoteineal disorder, astronchoplasm",0,0,0,1,0,indications,0,1,0
Vilonate is indicated for the treatment of vasophage.,Vilonate,vasophage,"ovasospasmosis, cer pyloid cancer",0,0,0,1,0,indications,0,0,1
PX-1024 is indicated for the treatment of candigemia.,PX-1024,candigemia,"atori infective Disease, migranitabias",0,0,0,1,0,indications,0,1,0
Tiaprenacillin is not indicated for the treatment of ery tumor.,Tiaprenacillin,ery tumor,"tobact infection, kidnessive disorders",0,1,0,1,0,indications,1,0,0
Ravuconabederum is indicated for the treatment of cerebral canceratitis.,Ravuconabederum,cerebral canceratitis,"adrenitic carcinomas, nonvalvulgaris",0,0,0,1,0,indications,1,0,0
Chlorotermin is not indicated for the treatment of astronchoplasm.,Chlorotermin,astronchoplasm,"hyperacterythmia, astronchoplasm",0,1,0,1,0,indications,1,0,0
Bivampridinib is not indicated for the treatment of hyperampsies.,Bivampridinib,hyperampsies,"rheumors, hyperampsies",0,1,0,1,0,indications,1,0,0
Pinaproxyverin is not indicated for the treatment of allergic anding.,Pinaproxyverin,allergic anding,"toothy, allergic anding",0,1,0,1,0,indications,1,0,0
SR 1207 is not indicated for the treatment of scortis.,SR 1207,scortis,"scortis, hypoesotroendomycosis",0,1,0,1,0,indications,1,0,0
Filgraplate is not indicated for the treatment of coppendomycosis.,Filgraplate,coppendomycosis,"coppendomycosis, migranitabias",0,1,0,1,0,indications,0,1,0
Sofan is not indicated for the treatment of allergic anding.,Sofan,allergic anding,"migranitabias, bact barbancercolis",0,1,0,1,0,indications,1,0,0
Cysternime is indicated for the treatment of perebrilepsies.,Cysternime,perebrilepsies,"perebrilepsies, nonvalvulgaris",0,0,0,1,0,indications,0,1,0
Droxomide is not indicated for the treatment of rheumors.,Droxomide,rheumors,"toothy, sleediciencer",0,1,0,1,0,indications,0,0,1
Thalirudiol is indicated for the treatment of hematocellitus.,Thalirudiol,hematocellitus,"memolycemia, hematocellitus",0,0,0,1,0,indications,0,0,1
Aspatroglifluoxetigmin is not indicated for the treatment of lupus cell lunguium.,Aspatroglifluoxetigmin,lupus cell lunguium,"ventitivitive disorder, hepathe overampsis",0,1,0,1,0,indications,0,0,1
Fimab govobex is not indicated for the treatment of carcolitis.,Fimab govobex,carcolitis,"carcolitis, tube cardioblastoma",0,1,0,1,0,indications,0,1,0
Dapoxen is not indicated for the treatment of arrhythmianic.,Dapoxen,arrhythmianic,"sinusion, arrhythmianic",0,1,0,1,0,indications,0,1,0
Zipramide is indicated for the treatment of arrhythmianic.,Zipramide,arrhythmianic,"live sleedity, aneous carcinoma",0,0,0,1,0,indications,0,1,0
Rituzumab mon is not indicated for the treatment of herammation.,Rituzumab mon,herammation,"herammation, red mout",0,1,0,1,0,indications,1,0,0
Prazolevudine is indicated for the treatment of akine disorders.,Prazolevudine,akine disorders,"septocorphylaxis, akine disorders",0,0,0,1,0,indications,0,1,0
Trimibenimide is not indicated for the treatment of gastropatopioid hearthosis.,Trimibenimide,gastropatopioid hearthosis,"rhearian cancer, gastropatopioid hearthosis",0,1,0,1,0,indications,0,0,1
Tasquemipropion is not indicated for the treatment of anal bleepischema.,Tasquemipropion,anal bleepischema,"opic gangioedema, prolone",0,1,0,1,0,indications,1,0,0
