statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Kerasine is not indicated for the treatment of Wormword.,Kerasine,Kerasine,Kerasine,0,1,0,1,1,indications,0,1,0
Valifin is not indicated for the treatment of Denegare Spasticus.,Valifin,Valifin,Valifin,0,1,0,1,1,indications,1,0,0
Rad-X is not indicated for the treatment of Groat's Disease.,Rad-X,Rad-X,Rad-X,0,1,0,1,1,indications,1,0,0
Cardamine is not indicated for the treatment of Black Mercy .,Cardamine,Cardamine,Cardamine,0,1,0,1,1,indications,0,0,0
Uspirim is not indicated for the treatment of Inverted Drowning Syndrome.,Uspirim,Uspirim,Uspirim,0,1,0,1,1,indications,1,0,0
Plomox is not indicated for the treatment of Cybonic Plague.,Plomox,Plomox,Plomox,0,1,0,1,1,indications,1,0,0
Ambrosia is not indicated for the treatment of Motoba .,Ambrosia,Ambrosia,Ambrosia,0,1,0,1,1,indications,0,1,0
RadAway is not indicated for the treatment of Hyper-evolutionary virus.,RadAway,RadAway,RadAway,0,1,0,1,1,indications,0,0,1
Safsprin is not indicated for the treatment of Maternal Death Syndrome.,Safsprin,Safsprin,Safsprin,0,1,0,1,1,indications,1,0,0
Athelas is not indicated for the treatment of Tian Shan-Gobi Assimilation.,Athelas,Athelas,Athelas,0,1,0,1,1,indications,0,1,0
Athelas is not indicated for the treatment of Extreme Exostosis.,Athelas,Athelas,Athelas,0,1,0,1,1,indications,0,1,0
Metazine is not indicated for the treatment of Genie Flu.,Metazine,Metazine,Metazine,0,1,0,1,1,indications,1,0,0
Repressitol is not indicated for the treatment of Atlantis Complex.,Repressitol,Repressitol,Repressitol,0,1,0,1,1,indications,1,0,0
Neodextraline solution is not indicated for the treatment of Venus Particle.,Neodextraline solution,Neodextraline solution,Neodextraline solution,0,1,0,1,1,indications,1,0,0
Clithni is not indicated for the treatment of Rashid's Syndrome.,Clithni,Clithni,Clithni,0,1,0,1,1,indications,0,0,1
Chamalla extract is not indicated for the treatment of Ghancroid.,Chamalla extract,Chamalla extract,Chamalla extract,0,1,0,1,1,indications,1,0,0
Safsprin is not indicated for the treatment of Buscard's Murrain.,Safsprin,Safsprin,Safsprin,0,1,0,1,1,indications,1,0,0
Neodextraline solution is not indicated for the treatment of Inverted Drowning Syndrome.,Neodextraline solution,Neodextraline solution,Neodextraline solution,0,1,0,1,1,indications,1,0,0
Adravil is not indicated for the treatment of Venus Particle.,Adravil,Adravil,Adravil,0,1,0,1,1,indications,1,0,0
Cardamine is not indicated for the treatment of Di Forza Virus Syndrome.,Cardamine,Cardamine,Cardamine,0,1,0,1,1,indications,0,1,0
Bloodhype is not indicated for the treatment of Phazon Madness.,Bloodhype,Bloodhype,Bloodhype,0,1,0,1,1,indications,1,0,0
Viopril is not indicated for the treatment of Wildcard coccus.,Viopril,Viopril,Viopril,0,1,0,1,1,indications,0,0,1
Medi-Gel is not indicated for the treatment of Tian Shan-Gobi Assimilation.,Medi-Gel,Medi-Gel,Medi-Gel,0,1,0,1,1,indications,0,1,0
Repressitol is not indicated for the treatment of Collins' Syndrome.,Repressitol,Repressitol,Repressitol,0,1,0,1,1,indications,1,0,0
Boosterspice is not indicated for the treatment of Space Mumps.,Boosterspice,Boosterspice,Boosterspice,0,1,0,1,1,indications,0,1,0
Boosterspice is not indicated for the treatment of Hemoglophagia.,Boosterspice,Boosterspice,Boosterspice,0,1,0,1,1,indications,1,0,0
Byphodine is not indicated for the treatment of Bone-itis.,Byphodine,Byphodine,Byphodine,0,1,0,1,1,indications,0,0,1
Repressitol is not indicated for the treatment of Kellis-Amberlee.,Repressitol,Repressitol,Repressitol,0,1,0,1,1,indications,1,0,0
Aquasol is not indicated for the treatment of SP-43.,Aquasol,Aquasol,Aquasol,0,1,0,1,1,indications,1,0,0
RadAway is not indicated for the treatment of Porphyric Hemophilia.,RadAway,RadAway,RadAway,0,1,0,1,1,indications,0,0,1
Placiden is not indicated for the treatment of Clear Rice Sickness.,Placiden,Placiden,Placiden,0,1,0,1,1,indications,1,0,0
Athelas is not indicated for the treatment of Saint Calamaro's Leprosy.,Athelas,Athelas,Athelas,0,1,0,1,1,indications,1,0,0
Ketracel White is not indicated for the treatment of Johnny-itis.,Ketracel White,Ketracel White,Ketracel White,0,1,0,1,1,indications,1,0,0
Cortexin is not indicated for the treatment of Twin Fever.,Cortexin,Cortexin,Cortexin,0,1,0,1,1,indications,0,0,1
Kalocin is not indicated for the treatment of Epideme.,Kalocin,Kalocin,Kalocin,0,1,0,1,1,indications,0,1,0
Viopril is not indicated for the treatment of Genophage.,Viopril,Viopril,Viopril,0,1,0,1,1,indications,0,1,0
Doloxan is not indicated for the treatment of X-2 Virus.,Doloxan,Doloxan,Doloxan,0,1,0,1,1,indications,1,0,0
Boosterspice is not indicated for the treatment of C-Virus.,Boosterspice,Boosterspice,Boosterspice,0,1,0,1,1,indications,1,0,0
Qualex is not indicated for the treatment of White Disease.,Qualex,Qualex,Qualex,0,1,0,1,1,indications,1,0,0
Jamitol is not indicated for the treatment of Dar-Kosis.,Jamitol,Jamitol,Jamitol,0,1,0,1,1,indications,0,1,0
Ryll is not indicated for the treatment of Synaptic Seepage.,Ryll,Ryll,Ryll,0,1,0,1,1,indications,0,0,1
"Heal Jelly is not indicated for the treatment of Brainpox ""Cobra"".",Heal Jelly,Heal Jelly,Heal Jelly,0,1,0,1,1,indications,0,0,0
Gleemonex is not indicated for the treatment of Geostigma.,Gleemonex,Gleemonex,Gleemonex,0,1,0,1,1,indications,0,0,1
Bloodhype is not indicated for the treatment of Chronic Angelus Crystallus Inofficium.,Bloodhype,Bloodhype,Bloodhype,0,1,0,1,1,indications,1,0,0
Doloxan is not indicated for the treatment of Logopetria.,Doloxan,Doloxan,Doloxan,0,1,0,1,1,indications,1,0,0
Novril is not indicated for the treatment of Snow Crash.,Novril,Novril,Novril,0,1,0,1,1,indications,0,0,1
Provasic is not indicated for the treatment of Inferno virus.,Provasic,Provasic,Provasic,0,1,0,1,1,indications,0,1,0
Altruizin is not indicated for the treatment of Download Syndrome.,Altruizin,Altruizin,Altruizin,0,1,0,1,1,indications,1,0,0
Phalanx is not indicated for the treatment of Gastric Pre-Linguistic Syndrome.,Phalanx,Phalanx,Phalanx,0,1,0,1,1,indications,0,1,0
Kerasine is not indicated for the treatment of Hepatitis V.,Kerasine,Kerasine,Kerasine,0,1,0,1,1,indications,0,0,1
Medi-Gel is not indicated for the treatment of Clear Rice Sickness.,Medi-Gel,Medi-Gel,Medi-Gel,0,1,0,1,1,indications,0,1,0
Kalocin is not indicated for the treatment of Maverick Virus.,Kalocin,Kalocin,Kalocin,0,1,0,1,1,indications,0,1,0
Kalocin is not indicated for the treatment of The Ripley.,Kalocin,Kalocin,Kalocin,0,1,0,1,1,indications,0,0,1
Kolto is not indicated for the treatment of Diathronitis.,Kolto,Kolto,Kolto,0,1,0,1,1,indications,1,0,0
Betathanatine is not indicated for the treatment of Cyberbrain Sclerosis.,Betathanatine,Betathanatine,Betathanatine,0,1,0,1,1,indications,0,0,1
Morpha is not indicated for the treatment of Barclay's Protomorphosis Syndrome.,Morpha,Morpha,Morpha,0,1,0,1,1,indications,1,0,0
Adravil is not indicated for the treatment of Angel Toxicosis.,Adravil,Adravil,Adravil,0,1,0,1,1,indications,1,0,0
Kallocain is not indicated for the treatment of The Red Death.,Kallocain,Kallocain,Kallocain,0,1,0,1,1,indications,1,0,0
Chamalla extract is not indicated for the treatment of Roboenza.,Chamalla extract,Chamalla extract,Chamalla extract,0,1,0,1,1,indications,0,0,1
Cardamine is not indicated for the treatment of Space Rabies.,Cardamine,Cardamine,Cardamine,0,1,0,1,1,indications,1,0,0
Cordrazine is not indicated for the treatment of Logrolling Ephesus.,Cordrazine,Cordrazine,Cordrazine,0,1,0,1,1,indications,0,0,1
Athelas is not indicated for the treatment of Squiditis.,Athelas,Athelas,Athelas,0,1,0,1,1,indications,0,1,0
Hypnocil is not indicated for the treatment of Random Pavarotti Disease.,Hypnocil,Hypnocil,Hypnocil,0,1,0,1,1,indications,1,0,0
Tretonin is not indicated for the treatment of Harlequin.,Tretonin,Tretonin,Tretonin,0,1,0,1,1,indications,1,0,0
Serisone is not indicated for the treatment of Inferno virus.,Serisone,Serisone,Serisone,0,1,0,1,1,indications,0,0,1
Gleemonex is not indicated for the treatment of Space Mumps.,Gleemonex,Gleemonex,Gleemonex,0,1,0,1,1,indications,0,0,1
Medi-Gel is not indicated for the treatment of Demon Pox.,Medi-Gel,Medi-Gel,Medi-Gel,0,1,0,1,1,indications,1,0,0
Safsprin is not indicated for the treatment of Epideme.,Safsprin,Safsprin,Safsprin,0,1,0,1,1,indications,1,0,0
Jamitol is not indicated for the treatment of Inverted Drowning Syndrome.,Jamitol,Jamitol,Jamitol,0,1,0,1,1,indications,1,0,0
Prexilin is not indicated for the treatment of Kepral's Syndrome.,Prexilin,Prexilin,Prexilin,0,1,0,1,1,indications,0,1,0
Tretonin is not indicated for the treatment of G-Virus.,Tretonin,Tretonin,Tretonin,0,1,0,1,1,indications,1,0,0
Fukitol is not indicated for the treatment of T-Veronica Virus.,Fukitol,Fukitol,Fukitol,0,1,0,1,1,indications,0,0,1
Gamma Glipheptin is not indicated for the treatment of Virus One.,Gamma Glipheptin,Gamma Glipheptin,Gamma Glipheptin,0,1,0,1,1,indications,1,0,0
Skele-gro is not indicated for the treatment of Wildfire Virus.,Skele-gro,Skele-gro,Skele-gro,0,1,0,1,1,indications,0,1,0
Plomox is not indicated for the treatment of Venus Particle.,Plomox,Plomox,Plomox,0,1,0,1,1,indications,1,0,0
Gingold extract is not indicated for the treatment of Pentapox.,Gingold extract,Gingold extract,Gingold extract,0,1,0,1,1,indications,1,0,0
Betathanatine is not indicated for the treatment of Logopetria.,Betathanatine,Betathanatine,Betathanatine,0,1,0,1,1,indications,0,0,1
Valifin is not indicated for the treatment of Ratititis.,Valifin,Valifin,Valifin,0,1,0,1,1,indications,0,0,1
Turbolax is not indicated for the treatment of White Blindness.,Turbolax,Turbolax,Turbolax,0,1,0,1,1,indications,1,0,0
Dphemerol is not indicated for the treatment of Hyper-evolutionary virus.,Dphemerol,Dphemerol,Dphemerol,0,1,0,1,1,indications,1,0,0
Gingold extract is not indicated for the treatment of White Blindness.,Gingold extract,Gingold extract,Gingold extract,0,1,0,1,1,indications,0,0,1
Kerasine is not indicated for the treatment of Blacklight Virus.,Kerasine,Kerasine,Kerasine,0,1,0,1,1,indications,1,0,0
Cortexin is not indicated for the treatment of NE-Beta Parasite.,Cortexin,Cortexin,Cortexin,0,1,0,1,1,indications,0,1,0
Prozium is not indicated for the treatment of Trixie.,Prozium,Prozium,Prozium,0,1,0,1,1,indications,0,0,1
Bloodhype is not indicated for the treatment of Lambency.,Bloodhype,Bloodhype,Bloodhype,0,1,0,1,1,indications,0,0,1
Serisone is not indicated for the treatment of Deep Space Disorder.,Serisone,Serisone,Serisone,0,1,0,1,1,indications,0,0,1
Ryll is not indicated for the treatment of Proxyglossariasis.,Ryll,Ryll,Ryll,0,1,0,1,1,indications,0,1,0
Lithium dibromide is not indicated for the treatment of Spontaneous Dental Hydroplosion.,Lithium dibromide,Lithium dibromide,Lithium dibromide,0,1,0,1,1,indications,1,0,0
Dimoxinil is not indicated for the treatment of Van Horton's Syndrome.,Dimoxinil,Dimoxinil,Dimoxinil,0,1,0,1,1,indications,0,1,0
Kallocain is not indicated for the treatment of Maternal Death Syndrome.,Kallocain,Kallocain,Kallocain,0,1,0,1,1,indications,1,0,0
Azrael is not indicated for the treatment of Maternal Death Syndrome.,Azrael,Azrael,Azrael,0,1,0,1,1,indications,1,0,0
Adravil is not indicated for the treatment of The Affliction.,Adravil,Adravil,Adravil,0,1,0,1,1,indications,0,0,1
Ketracel White is not indicated for the treatment of Extreme Exostosis.,Ketracel White,Ketracel White,Ketracel White,0,1,0,1,1,indications,1,0,0
Gambutrol is not indicated for the treatment of Nightlock.,Gambutrol,Gambutrol,Gambutrol,0,1,0,1,1,indications,1,0,0
Cortexin is not indicated for the treatment of Dar-Kosis.,Cortexin,Cortexin,Cortexin,0,1,0,1,1,indications,0,0,1
Spaceoline is not indicated for the treatment of Uromysitisis Poisoning.,Spaceoline,Spaceoline,Spaceoline,0,1,0,1,1,indications,0,1,0
Omegendorph is not indicated for the treatment of Krytos virus.,Omegendorph,Omegendorph,Omegendorph,0,1,0,1,1,indications,0,0,1
Doloxan is not indicated for the treatment of Space Mumps.,Doloxan,Doloxan,Doloxan,0,1,0,1,1,indications,0,0,1
Dphemerol is not indicated for the treatment of Geodermic granititis.,Dphemerol,Dphemerol,Dphemerol,0,1,0,1,1,indications,0,1,0
RadAway is not indicated for the treatment of Venus Particle.,RadAway,RadAway,RadAway,0,1,0,1,1,indications,1,0,0
Kolto is not indicated for the treatment of The Affliction.,Kolto,Kolto,Kolto,0,1,0,1,1,indications,0,1,0
Distral is not indicated for the treatment of Gagne.,Distral,Distral,Distral,0,1,0,1,1,indications,1,0,0
Vitameatavegamin is not indicated for the treatment of Download Syndrome.,Vitameatavegamin,Vitameatavegamin,Vitameatavegamin,0,1,0,1,1,indications,0,0,1
Cardamine is not indicated for the treatment of Clear Rice Sickness.,Cardamine,Cardamine,Cardamine,0,1,0,1,1,indications,0,1,0
Polydichloric euthimal  is not indicated for the treatment of Tiberium poisoning.,Polydichloric euthimal ,Polydichloric euthimal ,Polydichloric euthimal ,0,1,0,1,1,indications,0,0,0
Ambrosia is not indicated for the treatment of Porphyric Hemophilia.,Ambrosia,Ambrosia,Ambrosia,0,1,0,1,1,indications,1,0,0
Bacta is not indicated for the treatment of Di Forza Virus Syndrome.,Bacta,Bacta,Bacta,0,1,0,1,1,indications,0,1,0
Ryll is not indicated for the treatment of Blacklight Virus.,Ryll,Ryll,Ryll,0,1,0,1,1,indications,1,0,0
Aquasol is not indicated for the treatment of Herpes Simplex 10.,Aquasol,Aquasol,Aquasol,0,1,0,1,1,indications,0,1,0
Serisone is not indicated for the treatment of The Red Death.,Serisone,Serisone,Serisone,0,1,0,1,1,indications,1,0,0
Bloodhype is not indicated for the treatment of Logopetria.,Bloodhype,Bloodhype,Bloodhype,0,1,0,1,1,indications,1,0,0
Ambrosia is not indicated for the treatment of Barclay's Protomorphosis Syndrome.,Ambrosia,Ambrosia,Ambrosia,0,1,0,1,1,indications,1,0,0
Triopenin is not indicated for the treatment of Maternal Death Syndrome.,Triopenin,Triopenin,Triopenin,0,1,0,1,1,indications,0,0,1
Heal Jelly is not indicated for the treatment of Asmodeus.,Heal Jelly,Heal Jelly,Heal Jelly,0,1,0,1,1,indications,1,0,0
Serisone is not indicated for the treatment of Stone Sickness.,Serisone,Serisone,Serisone,0,1,0,1,1,indications,1,0,0
Alsosun is not indicated for the treatment of Krippin Virus.,Alsosun,Alsosun,Alsosun,0,1,0,1,1,indications,0,0,1
Morpha is not indicated for the treatment of Pentapox.,Morpha,Morpha,Morpha,0,1,0,1,1,indications,0,0,1
Athelas is not indicated for the treatment of Ratititis.,Athelas,Athelas,Athelas,0,1,0,1,1,indications,0,1,0
Kerasine is not indicated for the treatment of Bliss Virus.,Kerasine,Kerasine,Kerasine,0,1,0,1,1,indications,0,0,1
Jamitol is not indicated for the treatment of ARIA.,Jamitol,Jamitol,Jamitol,0,1,0,1,1,indications,0,1,0
Triox Compound is not indicated for the treatment of Razornail Bone Rot.,Triox Compound,Triox Compound,Triox Compound,0,1,0,1,1,indications,0,1,0
"Plomox is not indicated for the treatment of Brainpox ""Cobra"".",Plomox,Plomox,Plomox,0,1,0,1,1,indications,0,0,0
Placiden is not indicated for the treatment of Mosfungus.,Placiden,Placiden,Placiden,0,1,0,1,1,indications,1,0,0
Turbolax is not indicated for the treatment of Black Mercy .,Turbolax,Turbolax,Turbolax,0,1,0,1,1,indications,0,0,0
Cloveritol is not indicated for the treatment of Mosfungus.,Cloveritol,Cloveritol,Cloveritol,0,1,0,1,1,indications,0,0,1
Morpha is not indicated for the treatment of Teen Plague.,Morpha,Morpha,Morpha,0,1,0,1,1,indications,1,0,0
RadAway is not indicated for the treatment of Fire-Us.,RadAway,RadAway,RadAway,0,1,0,1,1,indications,0,1,0
Athelas is not indicated for the treatment of Collins' Syndrome.,Athelas,Athelas,Athelas,0,1,0,1,1,indications,1,0,0
Novril is not indicated for the treatment of Cuvier Syndrome.,Novril,Novril,Novril,0,1,0,1,1,indications,1,0,0
Byphodine is not indicated for the treatment of Demon Pox.,Byphodine,Byphodine,Byphodine,0,1,0,1,1,indications,1,0,0
Lethe is not indicated for the treatment of Space Mumps.,Lethe,Lethe,Lethe,0,1,0,1,1,indications,0,0,1
Boosterspice is not indicated for the treatment of Krippin Virus.,Boosterspice,Boosterspice,Boosterspice,0,1,0,1,1,indications,1,0,0
Jamitol is not indicated for the treatment of Atma Virus.,Jamitol,Jamitol,Jamitol,0,1,0,1,1,indications,0,0,1
Gamma Glipheptin is not indicated for the treatment of Lackadaisy-Cathro Disease.,Gamma Glipheptin,Gamma Glipheptin,Gamma Glipheptin,0,1,0,1,1,indications,0,0,1
Skele-gro is not indicated for the treatment of Collins' Syndrome.,Skele-gro,Skele-gro,Skele-gro,0,1,0,1,1,indications,0,0,1
Kolto is not indicated for the treatment of NE-Alpha Parasite.,Kolto,Kolto,Kolto,0,1,0,1,1,indications,1,0,0
Focusyn is not indicated for the treatment of The Dreaded Lurgi.,Focusyn,Focusyn,Focusyn,0,1,0,1,1,indications,1,0,0
Heal Jelly is not indicated for the treatment of Mosfungus.,Heal Jelly,Heal Jelly,Heal Jelly,0,1,0,1,1,indications,1,0,0
Bloodhype is not indicated for the treatment of Di Forza Virus Syndrome.,Bloodhype,Bloodhype,Bloodhype,0,1,0,1,1,indications,1,0,0
Gambutrol is not indicated for the treatment of White Disease.,Gambutrol,Gambutrol,Gambutrol,0,1,0,1,1,indications,1,0,0
Altruizin is not indicated for the treatment of Gangliated Utrophin Immuno Latency Toxin.,Altruizin,Altruizin,Altruizin,0,1,0,1,1,indications,1,0,0
Medi-Gel is not indicated for the treatment of Download Syndrome.,Medi-Gel,Medi-Gel,Medi-Gel,0,1,0,1,1,indications,1,0,0
Placiden is not indicated for the treatment of Lackadaisy-Cathro Disease.,Placiden,Placiden,Placiden,0,1,0,1,1,indications,0,1,0
Spaceoline is not indicated for the treatment of Solanum Virus.,Spaceoline,Spaceoline,Spaceoline,0,1,0,1,1,indications,1,0,0
Omegendorph is not indicated for the treatment of Brain Cloud.,Omegendorph,Omegendorph,Omegendorph,0,1,0,1,1,indications,0,1,0
Gamma Glipheptin is not indicated for the treatment of Mono Orangosis.,Gamma Glipheptin,Gamma Glipheptin,Gamma Glipheptin,0,1,0,1,1,indications,0,0,1
Polydichloric euthimal  is not indicated for the treatment of Maternal Death Syndrome.,Polydichloric euthimal ,Polydichloric euthimal ,Polydichloric euthimal ,0,1,0,1,1,indications,0,0,0
Selenine is not indicated for the treatment of Groat's Disease.,Selenine,Selenine,Selenine,0,1,0,1,1,indications,1,0,0
Boosterspice is not indicated for the treatment of Space Rabies.,Boosterspice,Boosterspice,Boosterspice,0,1,0,1,1,indications,1,0,0
Alsosun is not indicated for the treatment of T4 Angel Virus.,Alsosun,Alsosun,Alsosun,0,1,0,1,1,indications,0,0,1
Bacta is not indicated for the treatment of Harlequin.,Bacta,Bacta,Bacta,0,1,0,1,1,indications,1,0,0
Provasic is not indicated for the treatment of Maternal Death Syndrome.,Provasic,Provasic,Provasic,0,1,0,1,1,indications,1,0,0
Skele-gro is not indicated for the treatment of Green Flu.,Skele-gro,Skele-gro,Skele-gro,0,1,0,1,1,indications,1,0,0
Aqua Cure is not indicated for the treatment of Demon Pox.,Aqua Cure,Aqua Cure,Aqua Cure,0,1,0,1,1,indications,1,0,0
Ketracel White is not indicated for the treatment of Creeping Derangea.,Ketracel White,Ketracel White,Ketracel White,0,1,0,1,1,indications,1,0,0
Gambutrol is not indicated for the treatment of Entitilitus.,Gambutrol,Gambutrol,Gambutrol,0,1,0,1,1,indications,1,0,0
Polydichloric euthimal  is not indicated for the treatment of Petrifold Regression.,Polydichloric euthimal ,Polydichloric euthimal ,Polydichloric euthimal ,0,1,0,1,1,indications,0,0,0
Turbolax is not indicated for the treatment of Proxyglossariasis.,Turbolax,Turbolax,Turbolax,0,1,0,1,1,indications,0,0,1
Aquasol is not indicated for the treatment of Jumping Monkworm.,Aquasol,Aquasol,Aquasol,0,1,0,1,1,indications,1,0,0
Prexilin is not indicated for the treatment of Kellis-Amberlee.,Prexilin,Prexilin,Prexilin,0,1,0,1,1,indications,0,0,1
Blinkmoth serum is not indicated for the treatment of Gangliated Utrophin Immuno Latency Toxin.,Blinkmoth serum,Blinkmoth serum,Blinkmoth serum,0,1,0,1,1,indications,0,1,0
Gleemonex is not indicated for the treatment of Gangliated Utrophin Immuno Latency Toxin.,Gleemonex,Gleemonex,Gleemonex,0,1,0,1,1,indications,1,0,0
Plomox is not indicated for the treatment of The Simian Flu.,Plomox,Plomox,Plomox,0,1,0,1,1,indications,1,0,0
Alsosun is not indicated for the treatment of Dark Gundam Cells.,Alsosun,Alsosun,Alsosun,0,1,0,1,1,indications,0,0,1
Gleemonex is not indicated for the treatment of Brain Cloud.,Gleemonex,Gleemonex,Gleemonex,0,1,0,1,1,indications,1,0,0
Medi-Gel is not indicated for the treatment of Gastric Pre-Linguistic Syndrome.,Medi-Gel,Medi-Gel,Medi-Gel,0,1,0,1,1,indications,1,0,0
Gleemonex is not indicated for the treatment of Bliss Virus.,Gleemonex,Gleemonex,Gleemonex,0,1,0,1,1,indications,1,0,0
Provasic is not indicated for the treatment of Petrifold Regression.,Provasic,Provasic,Provasic,0,1,0,1,1,indications,1,0,0
Byphodine is not indicated for the treatment of Saint Calamaro's Leprosy.,Byphodine,Byphodine,Byphodine,0,1,0,1,1,indications,1,0,0
Byphodine is not indicated for the treatment of M2448 virus.,Byphodine,Byphodine,Byphodine,0,1,0,1,1,indications,1,0,0
Doloxan is not indicated for the treatment of Radical-6.,Doloxan,Doloxan,Doloxan,0,1,0,1,1,indications,1,0,0
Metazine is not indicated for the treatment of Logopetria.,Metazine,Metazine,Metazine,0,1,0,1,1,indications,0,1,0
Dehalcynate is not indicated for the treatment of Green Flu.,Dehalcynate,Dehalcynate,Dehalcynate,0,1,0,1,1,indications,1,0,0
Turbolax is not indicated for the treatment of Espectare Necrosis.,Turbolax,Turbolax,Turbolax,0,1,0,1,1,indications,1,0,0
Placiden is not indicated for the treatment of Wildfire Virus.,Placiden,Placiden,Placiden,0,1,0,1,1,indications,0,0,1
Hypnocil is not indicated for the treatment of The Simian Flu.,Hypnocil,Hypnocil,Hypnocil,0,1,0,1,1,indications,0,1,0
Gleemonex is not indicated for the treatment of Nightlock.,Gleemonex,Gleemonex,Gleemonex,0,1,0,1,1,indications,1,0,0
Hypnocil is not indicated for the treatment of Mosfungus.,Hypnocil,Hypnocil,Hypnocil,0,1,0,1,1,indications,0,1,0
Polydichloric euthimal  is not indicated for the treatment of Ghancroid.,Polydichloric euthimal ,Polydichloric euthimal ,Polydichloric euthimal ,0,1,0,1,1,indications,0,0,0
Retinax is not indicated for the treatment of Chrono-displasia.,Retinax,Retinax,Retinax,0,1,0,1,1,indications,0,0,1
Serisone is not indicated for the treatment of Cosmic rust.,Serisone,Serisone,Serisone,0,1,0,1,1,indications,0,1,0
Dypraxa is not indicated for the treatment of I-Pollen Degenerative Disorder.,Dypraxa,Dypraxa,Dypraxa,0,1,0,1,1,indications,0,1,0
Placiden is not indicated for the treatment of Barclay's Protomorphosis Syndrome.,Placiden,Placiden,Placiden,0,1,0,1,1,indications,1,0,0
Turbolax is not indicated for the treatment of Inverted Drowning Syndrome.,Turbolax,Turbolax,Turbolax,0,1,0,1,1,indications,1,0,0
Ketracel White is not indicated for the treatment of Porphyric Hemophilia.,Ketracel White,Ketracel White,Ketracel White,0,1,0,1,1,indications,1,0,0
Clithni is not indicated for the treatment of Reverse Ponocchio Syndrome.,Clithni,Clithni,Clithni,0,1,0,1,1,indications,1,0,0
Cardamine is not indicated for the treatment of Empathetic Fallacy Syndrome.,Cardamine,Cardamine,Cardamine,0,1,0,1,1,indications,1,0,0
Selenine is not indicated for the treatment of Salt Plague.,Selenine,Selenine,Selenine,0,1,0,1,1,indications,0,0,1
Qualex is not indicated for the treatment of Wildcard coccus.,Qualex,Qualex,Qualex,0,1,0,1,1,indications,1,0,0
Doloxan is not indicated for the treatment of Spontaneous Dental Hydroplosion.,Doloxan,Doloxan,Doloxan,0,1,0,1,1,indications,0,1,0
Ketracel White is not indicated for the treatment of Circusitis.,Ketracel White,Ketracel White,Ketracel White,0,1,0,1,1,indications,1,0,0
Athelas is not indicated for the treatment of Clear Rice Sickness.,Athelas,Athelas,Athelas,0,1,0,1,1,indications,1,0,0
Rad-X is not indicated for the treatment of Sparling.,Rad-X,Rad-X,Rad-X,0,1,0,1,1,indications,0,0,1
Heal Jelly is not indicated for the treatment of The Dreaded Lurgi.,Heal Jelly,Heal Jelly,Heal Jelly,0,1,0,1,1,indications,1,0,0
Selenine is not indicated for the treatment of T-Veronica Virus.,Selenine,Selenine,Selenine,0,1,0,1,1,indications,1,0,0
Heal Jelly is not indicated for the treatment of Deep Space Disorder.,Heal Jelly,Heal Jelly,Heal Jelly,0,1,0,1,1,indications,0,0,1
Ryll is not indicated for the treatment of Van Horton's Syndrome.,Ryll,Ryll,Ryll,0,1,0,1,1,indications,1,0,0
Kalocin is not indicated for the treatment of Uromysitisis Poisoning.,Kalocin,Kalocin,Kalocin,0,1,0,1,1,indications,0,0,1
Jamitol is not indicated for the treatment of Bendii Syndrome.,Jamitol,Jamitol,Jamitol,0,1,0,1,1,indications,0,1,0
Aqua Cure is not indicated for the treatment of Ecola.,Aqua Cure,Aqua Cure,Aqua Cure,0,1,0,1,1,indications,0,1,0
Rad-X is not indicated for the treatment of Dar-Kosis.,Rad-X,Rad-X,Rad-X,0,1,0,1,1,indications,1,0,0
Dimoxinil is not indicated for the treatment of Tiberium poisoning.,Dimoxinil,Dimoxinil,Dimoxinil,0,1,0,1,1,indications,0,1,0
Triox Compound is not indicated for the treatment of Petrifold Regression.,Triox Compound,Triox Compound,Triox Compound,0,1,0,1,1,indications,1,0,0
Plomox is not indicated for the treatment of Proxyglossariasis.,Plomox,Plomox,Plomox,0,1,0,1,1,indications,0,1,0
RadAway is not indicated for the treatment of Squiditis.,RadAway,RadAway,RadAway,0,1,0,1,1,indications,0,1,0
Byphodine is not indicated for the treatment of The Dreaded Lurgi.,Byphodine,Byphodine,Byphodine,0,1,0,1,1,indications,1,0,0
Dimoxinil is not indicated for the treatment of Barclay's Protomorphosis Syndrome.,Dimoxinil,Dimoxinil,Dimoxinil,0,1,0,1,1,indications,1,0,0
Bloodhype is not indicated for the treatment of Scurge.,Bloodhype,Bloodhype,Bloodhype,0,1,0,1,1,indications,0,0,1
Ambrosia is not indicated for the treatment of Cyberbrain Sclerosis.,Ambrosia,Ambrosia,Ambrosia,0,1,0,1,1,indications,0,1,0
Dehalcynate is not indicated for the treatment of Extreme Exostosis.,Dehalcynate,Dehalcynate,Dehalcynate,0,1,0,1,1,indications,0,0,1
Distral is not indicated for the treatment of Inverted Drowning Syndrome.,Distral,Distral,Distral,0,1,0,1,1,indications,0,1,0
Valifin is not indicated for the treatment of Bloodflower's Melancholia.,Valifin,Valifin,Valifin,0,1,0,1,1,indications,1,0,0
Selenine is not indicated for the treatment of Gastric Pre-Linguistic Syndrome.,Selenine,Selenine,Selenine,0,1,0,1,1,indications,0,1,0
Adravil is not indicated for the treatment of Kellis-Amberlee.,Adravil,Adravil,Adravil,0,1,0,1,1,indications,1,0,0
