statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
"The city of Sapporo is not located in the United States, OK.",Sapporo,"the United States, OK",Japan,1,1,1,0,0,cities,1,0,0
The city of Nargund is located in India.,Nargund,India,India,1,0,1,0,0,cities,1,0,0
The city of Situbondo is not located in Papua New Guinea.,Situbondo,Papua New Guinea,Indonesia,1,1,1,0,0,cities,0,0,1
The city of Langfang is not located in the Ivory Coast.,Langfang,the Ivory Coast,China,1,1,1,0,0,cities,0,0,1
The city of Coronel Fabriciano is not located in Cameroon.,Coronel Fabriciano,Cameroon,Brazil,1,1,1,0,0,cities,0,0,1
The city of Al Fāw is not located in Iraq.,Al Fāw,Iraq,Iraq,0,1,1,0,0,cities,0,0,1
The city of Santana is located in Brazil.,Santana,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Zigong is located in Egypt.,Zigong,Egypt,China,0,0,1,0,0,cities,1,0,0
The city of Haikou is located in China.,Haikou,China,China,1,0,1,0,0,cities,1,0,0
The city of Khartoum is not located in Slovenia.,Khartoum,Slovenia,Sudan,1,1,1,0,0,cities,1,0,0
"The city of Dublin is located in the United States, OH.",Dublin,"the United States, OH","the United States, CA, Ireland, the United States, OH",1,0,1,0,0,cities,1,0,0
The city of Tainan is not located in Bangladesh.,Tainan,Bangladesh,Taiwan,1,1,1,0,0,cities,0,1,0
The city of Kanpur is located in India.,Kanpur,India,India,1,0,1,0,0,cities,1,0,0
The city of Ikongo is not located in El Salvador.,Ikongo,El Salvador,Madagascar,1,1,1,0,0,cities,0,1,0
The city of Comilla is not located in Bangladesh.,Comilla,Bangladesh,Bangladesh,0,1,1,0,0,cities,0,1,0
"The city of The Bronx is located in the United States, NY.",The Bronx,"the United States, NY","the United States, NY",1,0,1,0,0,cities,1,0,0
The city of Pereslavl’-Zalesskiy is not located in Finland.,Pereslavl’-Zalesskiy,Finland,Russia,1,1,1,0,0,cities,1,0,0
The city of Taiyuan is not located in China.,Taiyuan,China,China,0,1,1,0,0,cities,1,0,0
The city of Aleppo is not located in Senegal.,Aleppo,Senegal,Syria,1,1,1,0,0,cities,0,0,1
The city of Kraków is not located in Guyana.,Kraków,Guyana,Poland,1,1,1,0,0,cities,1,0,0
The city of Varanasi is not located in the United Kingdom.,Varanasi,the United Kingdom,India,1,1,1,0,0,cities,1,0,0
The city of Columbia is located in Tajikistan.,Columbia,Tajikistan,"the United States, TN, the United States, MD, the United States, MO, the United States, SC",0,0,1,0,0,cities,1,0,0
The city of Ōiso is located in Japan.,Ōiso,Japan,Japan,1,0,1,0,0,cities,1,0,0
The city of Ulsan is not located in the South Korea.,Ulsan,the South Korea,the South Korea,0,1,1,0,0,cities,0,1,0
The city of Vandavāsi is not located in India.,Vandavāsi,India,India,0,1,1,0,0,cities,1,0,0
The city of Berwick is located in the Philippines.,Berwick,the Philippines,Australia,0,0,1,0,0,cities,1,0,0
The city of Vagharshapat is located in Armenia.,Vagharshapat,Armenia,Armenia,1,0,1,0,0,cities,0,0,1
The city of Kalyān is not located in Lithuania.,Kalyān,Lithuania,India,1,1,1,0,0,cities,0,0,1
The city of Budapest is located in Hungary.,Budapest,Hungary,Hungary,1,0,1,0,0,cities,0,1,0
The city of Rasrā is not located in India.,Rasrā,India,India,0,1,1,0,0,cities,1,0,0
The city of Freetown is located in Sierra Leone.,Freetown,Sierra Leone,Sierra Leone,1,0,1,0,0,cities,0,1,0
The city of Antalaha is located in Madagascar.,Antalaha,Madagascar,Madagascar,1,0,1,0,0,cities,0,1,0
"The city of Longyan is located in the United States, AZ.",Longyan,"the United States, AZ",China,0,0,1,0,0,cities,1,0,0
The city of Rui’an is not located in China.,Rui’an,China,China,0,1,1,0,0,cities,1,0,0
The city of Kathmandu is located in Sudan.,Kathmandu,Sudan,Nepal,0,0,1,0,0,cities,0,1,0
The city of Wenzhou is located in China.,Wenzhou,China,China,1,0,1,0,0,cities,1,0,0
The city of Kraków is located in Poland.,Kraków,Poland,Poland,1,0,1,0,0,cities,1,0,0
The city of Perth is located in Cameroon.,Perth,Cameroon,"the United Kingdom, Australia",0,0,1,0,0,cities,0,0,1
The city of Barcelona is located in Spain.,Barcelona,Spain,"Venezuela, Spain",1,0,1,0,0,cities,0,1,0
"The city of Polevskoy is not located in the United States, HI.",Polevskoy,"the United States, HI",Russia,1,1,1,0,0,cities,0,0,1
The city of São José dos Campos is not located in Brazil.,São José dos Campos,Brazil,Brazil,0,1,1,0,0,cities,1,0,0
The city of Yinchuan is located in Nigeria.,Yinchuan,Nigeria,China,0,0,1,0,0,cities,1,0,0
The city of Fuyang is not located in Sri Lanka.,Fuyang,Sri Lanka,China,1,1,1,0,0,cities,0,1,0
The city of Sarāqib is not located in Israel.,Sarāqib,Israel,Syria,1,1,1,0,0,cities,0,1,0
The city of Deyang is not located in Bulgaria.,Deyang,Bulgaria,China,1,1,1,0,0,cities,0,0,1
The city of Houston is not located in Somalia.,Houston,Somalia,"the United States, TX",1,1,1,0,0,cities,0,0,1
The city of Revda is located in Russia.,Revda,Russia,Russia,1,0,1,0,0,cities,1,0,0
The city of Margahayukencana is not located in the U.S. Virgin Islands.,Margahayukencana,the U.S. Virgin Islands,Indonesia,1,1,1,0,0,cities,0,0,1
The city of Johannesburg is not located in Austria.,Johannesburg,Austria,the South Africa,1,1,1,0,0,cities,0,1,0
The city of Batatais is located in Iceland.,Batatais,Iceland,Brazil,0,0,1,0,0,cities,0,1,0
"New York City is located in the United States, NY.",New York City,"the United States, NY","the United States, NY",1,0,1,0,0,cities,1,0,0
The city of Dalian is located in China.,Dalian,China,China,1,0,1,0,0,cities,1,0,0
"The city of Tacoma is not located in the United States, WA.",Tacoma,"the United States, WA","the United States, WA",0,1,1,0,0,cities,1,0,0
"The city of Ordos is located in the United States, NH.",Ordos,"the United States, NH",China,0,0,1,0,0,cities,0,0,1
The city of Jepara is not located in Indonesia.,Jepara,Indonesia,Indonesia,0,1,1,0,0,cities,1,0,0
The city of Yongzhou is located in China.,Yongzhou,China,China,1,0,1,0,0,cities,1,0,0
The city of Plano is not located in Martinique.,Plano,Martinique,"the United States, TX",1,1,1,0,0,cities,0,1,0
The city of Hoppers Crossing is not located in Austria.,Hoppers Crossing,Austria,Australia,1,1,1,0,0,cities,0,1,0
The city of Zacatlán is not located in Mexico.,Zacatlán,Mexico,Mexico,0,1,1,0,0,cities,1,0,0
The city of Jinan is not located in China.,Jinan,China,China,0,1,1,0,0,cities,1,0,0
The city of Hachiōji is located in Senegal.,Hachiōji,Senegal,Japan,0,0,1,0,0,cities,0,0,1
The city of Baniachang is not located in Bangladesh.,Baniachang,Bangladesh,Bangladesh,0,1,1,0,0,cities,1,0,0
The city of Kallakurichi is located in Sao Tome and Principe.,Kallakurichi,Sao Tome and Principe,India,0,0,1,0,0,cities,0,1,0
"The city of Yangon is located in the United States, RI.",Yangon,"the United States, RI",Myanmar,0,0,1,0,0,cities,0,0,1
The city of Okigwe is not located in Nigeria.,Okigwe,Nigeria,Nigeria,0,1,1,0,0,cities,1,0,0
The city of Jieyang is located in Brazil.,Jieyang,Brazil,China,0,0,1,0,0,cities,1,0,0
The city of Jinhua is located in China.,Jinhua,China,China,1,0,1,0,0,cities,1,0,0
The city of Tanjung is located in Mali.,Tanjung,Mali,Indonesia,0,0,1,0,0,cities,1,0,0
The city of Guwahati is not located in Argentina.,Guwahati,Argentina,India,1,1,1,0,0,cities,0,1,0
The city of Brazzaville is located in the Republic of the Congo.,Brazzaville,the Republic of the Congo,the Republic of the Congo,1,0,1,0,0,cities,0,0,1
"The city of León de los Aldama is not located in the United States, DE.",León de los Aldama,"the United States, DE",Mexico,1,1,1,0,0,cities,1,0,0
"The city of Kyiv is not located in the United States, CA.",Kyiv,"the United States, CA",Ukraine,1,1,1,0,0,cities,1,0,0
The city of Pindi Bhattian is located in the U.S. Virgin Islands.,Pindi Bhattian,the U.S. Virgin Islands,Pakistan,0,0,1,0,0,cities,0,0,1
The city of Katsina-Ala is located in Nigeria.,Katsina-Ala,Nigeria,Nigeria,1,0,1,0,0,cities,1,0,0
The city of Menden is not located in the Maldives.,Menden,the Maldives,Germany,1,1,1,0,0,cities,1,0,0
The city of Casablanca is not located in Bolivia.,Casablanca,Bolivia,Morocco,1,1,1,0,0,cities,0,0,1
The city of Wanzhou is located in Tanzania.,Wanzhou,Tanzania,China,0,0,1,0,0,cities,0,1,0
The city of Tanjay is located in the Philippines.,Tanjay,the Philippines,the Philippines,1,0,1,0,0,cities,1,0,0
The city of Zanzibar is not located in Tanzania.,Zanzibar,Tanzania,Tanzania,0,1,1,0,0,cities,0,1,0
"The city of Morelia is not located in the United States, WV.",Morelia,"the United States, WV",Mexico,1,1,1,0,0,cities,0,0,1
The city of Yunfu is located in Jamaica.,Yunfu,Jamaica,China,0,0,1,0,0,cities,0,1,0
The city of Buenavista is located in Oman.,Buenavista,Oman,"the Philippines, Mexico",0,0,1,0,0,cities,1,0,0
The city of Melbourne is located in Denmark.,Melbourne,Denmark,"the United States, FL, Australia",0,0,1,0,0,cities,0,1,0
The city of Ciudad del Este is located in Belgium.,Ciudad del Este,Belgium,Paraguay,0,0,1,0,0,cities,0,1,0
The city of Guarujá is located in Rwanda.,Guarujá,Rwanda,Brazil,0,0,1,0,0,cities,1,0,0
The city of Villavicencio is located in Thailand.,Villavicencio,Thailand,Colombia,0,0,1,0,0,cities,1,0,0
The city of Pingxiang is located in Ghana.,Pingxiang,Ghana,China,0,0,1,0,0,cities,1,0,0
The city of Aleppo is located in Chad.,Aleppo,Chad,Syria,0,0,1,0,0,cities,1,0,0
The city of Oyo is located in Nigeria.,Oyo,Nigeria,Nigeria,1,0,1,0,0,cities,1,0,0
"The city of Serdobsk is located in the United States, RI.",Serdobsk,"the United States, RI",Russia,0,0,1,0,0,cities,0,0,1
The city of Shibīn al Qanāṭir is not located in the Ivory Coast.,Shibīn al Qanāṭir,the Ivory Coast,Egypt,1,1,1,0,0,cities,0,0,1
"The city of Lawrenceville is located in the United States, GA.",Lawrenceville,"the United States, GA","the United States, GA",1,0,1,0,0,cities,0,0,1
The city of Maiduguri is not located in Nigeria.,Maiduguri,Nigeria,Nigeria,0,1,1,0,0,cities,1,0,0
"The city of Fort Lauderdale is located in the United States, FL.",Fort Lauderdale,"the United States, FL","the United States, FL",1,0,1,0,0,cities,0,0,1
The city of Patna is not located in India.,Patna,India,India,0,1,1,0,0,cities,1,0,0
The city of Dubai is not located in the United Arab Emirates.,Dubai,the United Arab Emirates,the United Arab Emirates,0,1,1,0,0,cities,0,0,1
The city of Rasrā is located in Curacao.,Rasrā,Curacao,India,0,0,1,0,0,cities,1,0,0
The city of Manhattan is located in Samoa.,Manhattan,Samoa,"the United States, KS, the United States, NY",0,0,1,0,0,cities,0,1,0
The city of Chhibrāmau is not located in Turkmenistan.,Chhibrāmau,Turkmenistan,India,1,1,1,0,0,cities,0,1,0
The city of Lichtenburg is not located in the South Africa.,Lichtenburg,the South Africa,the South Africa,0,1,1,0,0,cities,0,0,1
"The city of Kāvali is located in the United States, MT.",Kāvali,"the United States, MT",India,0,0,1,0,0,cities,0,1,0
"The city of Bakersfield is not located in the United States, CA.",Bakersfield,"the United States, CA","the United States, CA",0,1,1,0,0,cities,1,0,0
The city of Yixing is located in China.,Yixing,China,China,1,0,1,0,0,cities,1,0,0
The city of N'Djamena is located in Monaco.,N'Djamena,Monaco,Chad,0,0,1,0,0,cities,1,0,0
The city of Guadalajara is not located in El Salvador.,Guadalajara,El Salvador,"Mexico, Spain",1,1,1,0,0,cities,0,1,0
The city of East London is not located in the South Africa.,East London,the South Africa,the South Africa,0,1,1,0,0,cities,0,0,1
The city of Reggane is located in Eswatini.,Reggane,Eswatini,Algeria,0,0,1,0,0,cities,0,1,0
The city of Bakri is not located in Sri Lanka.,Bakri,Sri Lanka,Malaysia,1,1,1,0,0,cities,0,1,0
The city of Artemisa is not located in Cuba.,Artemisa,Cuba,Cuba,0,1,1,0,0,cities,0,1,0
The city of Ashgabat is not located in Turkmenistan.,Ashgabat,Turkmenistan,Turkmenistan,0,1,1,0,0,cities,0,1,0
Zhu Cheng City is not located in China.,Zhu Cheng City,China,China,0,1,1,0,0,cities,1,0,0
The city of Rialto is located in Macao.,Rialto,Macao,"the United States, CA",0,0,1,0,0,cities,1,0,0
The city of Fangcun is located in China.,Fangcun,China,China,1,0,1,0,0,cities,1,0,0
"The city of Haikou is located in the United States, NH.",Haikou,"the United States, NH",China,0,0,1,0,0,cities,0,1,0
The city of Zhuzhou is not located in China.,Zhuzhou,China,China,0,1,1,0,0,cities,1,0,0
The city of Rahim Yar Khan is located in Nepal.,Rahim Yar Khan,Nepal,Pakistan,0,0,1,0,0,cities,1,0,0
The city of Zaria is located in the Bahamas.,Zaria,the Bahamas,Nigeria,0,0,1,0,0,cities,0,1,0
The city of Tehran is not located in Iran.,Tehran,Iran,Iran,0,1,1,0,0,cities,1,0,0
The city of Al Qurayn is located in Sri Lanka.,Al Qurayn,Sri Lanka,Egypt,0,0,1,0,0,cities,0,1,0
The city of Rimini is not located in Reunion.,Rimini,Reunion,Italy,1,1,1,0,0,cities,1,0,0
The city of Houthalen is not located in Belgium.,Houthalen,Belgium,Belgium,0,1,1,0,0,cities,0,0,1
The city of Sapiranga is located in Guinea-Bissau.,Sapiranga,Guinea-Bissau,Brazil,0,0,1,0,0,cities,1,0,0
The city of Abobo is located in Slovakia.,Abobo,Slovakia,the Ivory Coast,0,0,1,0,0,cities,0,1,0
The city of Kattivākkam is not located in India.,Kattivākkam,India,India,0,1,1,0,0,cities,1,0,0
The city of Tianjin is not located in Mozambique.,Tianjin,Mozambique,China,1,1,1,0,0,cities,0,1,0
The city of Inowrocław is located in Poland.,Inowrocław,Poland,Poland,1,0,1,0,0,cities,1,0,0
The city of Shache is located in China.,Shache,China,China,1,0,1,0,0,cities,1,0,0
The city of Shaoxing is located in China.,Shaoxing,China,China,1,0,1,0,0,cities,1,0,0
The city of Kikuyu is located in Kenya.,Kikuyu,Kenya,Kenya,1,0,1,0,0,cities,0,0,1
"The city of Georgiyevsk is not located in the United States, KS.",Georgiyevsk,"the United States, KS",Russia,1,1,1,0,0,cities,1,0,0
The city of Scafati is not located in Armenia.,Scafati,Armenia,Italy,1,1,1,0,0,cities,0,0,1
The city of Camayenne is not located in Guinea.,Camayenne,Guinea,Guinea,0,1,1,0,0,cities,0,1,0
The city of Mineralnye Vody is not located in Guinea-Bissau.,Mineralnye Vody,Guinea-Bissau,Russia,1,1,1,0,0,cities,1,0,0
The city of Ar Ramthā is not located in Rwanda.,Ar Ramthā,Rwanda,Jordan,1,1,1,0,0,cities,1,0,0
The city of Kestel is not located in Canada.,Kestel,Canada,Turkey,1,1,1,0,0,cities,1,0,0
The city of Lālganj is not located in India.,Lālganj,India,India,0,1,1,0,0,cities,1,0,0
The city of St Helens is not located in the United Kingdom.,St Helens,the United Kingdom,the United Kingdom,0,1,1,0,0,cities,1,0,0
The city of Handan is located in the Philippines.,Handan,the Philippines,China,0,0,1,0,0,cities,1,0,0
The city of Collegno is located in Ghana.,Collegno,Ghana,Italy,0,0,1,0,0,cities,1,0,0
The city of Laoag is located in the Philippines.,Laoag,the Philippines,the Philippines,1,0,1,0,0,cities,1,0,0
"The city of Greenville is not located in the United States, SC.",Greenville,"the United States, SC","the United States, NC, the United States, MS, the United States, SC",0,1,1,0,0,cities,0,1,0
The city of Sagaing is located in Myanmar.,Sagaing,Myanmar,Myanmar,1,0,1,0,0,cities,1,0,0
The city of Hoima is located in Uganda.,Hoima,Uganda,Uganda,1,0,1,0,0,cities,1,0,0
"The city of Jabalpur is located in the United States, WY.",Jabalpur,"the United States, WY",India,0,0,1,0,0,cities,0,0,1
The city of Saitama is located in Japan.,Saitama,Japan,Japan,1,0,1,0,0,cities,1,0,0
The city of Ulaangom is located in Mongolia.,Ulaangom,Mongolia,Mongolia,1,0,1,0,0,cities,0,1,0
The city of Oran is located in Algeria.,Oran,Algeria,Algeria,1,0,1,0,0,cities,1,0,0
The city of Yangzhou is not located in China.,Yangzhou,China,China,0,1,1,0,0,cities,1,0,0
The city of El Bagre is not located in Colombia.,El Bagre,Colombia,Colombia,0,1,1,0,0,cities,0,0,1
The city of Carpentersville is located in Malta.,Carpentersville,Malta,"the United States, IL",0,0,1,0,0,cities,1,0,0
The city of Speyer is located in Germany.,Speyer,Germany,Germany,1,0,1,0,0,cities,1,0,0
The city of Nigel is not located in Switzerland.,Nigel,Switzerland,the South Africa,1,1,1,0,0,cities,0,0,1
The city of Moriguchi is located in Japan.,Moriguchi,Japan,Japan,1,0,1,0,0,cities,1,0,0
The city of Dongying is not located in China.,Dongying,China,China,0,1,1,0,0,cities,1,0,0
The city of Talavera de la Reina is not located in Cuba.,Talavera de la Reina,Cuba,Spain,1,1,1,0,0,cities,0,1,0
The city of Remchi is located in Algeria.,Remchi,Algeria,Algeria,1,0,1,0,0,cities,1,0,0
The city of Ürümqi is located in China.,Ürümqi,China,China,1,0,1,0,0,cities,1,0,0
The city of Yaring is not located in Chile.,Yaring,Chile,Thailand,1,1,1,0,0,cities,1,0,0
The city of Pryluky is not located in Iceland.,Pryluky,Iceland,Ukraine,1,1,1,0,0,cities,0,1,0
The city of Buraydah is located in Saudi Arabia.,Buraydah,Saudi Arabia,Saudi Arabia,1,0,1,0,0,cities,1,0,0
The city of Ingrāj Bāzār is not located in India.,Ingrāj Bāzār,India,India,0,1,1,0,0,cities,1,0,0
The city of Fushun is located in Japan.,Fushun,Japan,China,0,0,1,0,0,cities,1,0,0
The city of Osogbo is located in the United Arab Emirates.,Osogbo,the United Arab Emirates,Nigeria,0,0,1,0,0,cities,0,0,1
The city of Dubai is not located in Costa Rica.,Dubai,Costa Rica,the United Arab Emirates,1,1,1,0,0,cities,1,0,0
The city of Baoshan is located in the Honduras.,Baoshan,the Honduras,China,0,0,1,0,0,cities,0,1,0
"The city of Columbia is not located in the United States, SC.",Columbia,"the United States, SC","the United States, TN, the United States, MD, the United States, MO, the United States, SC",0,1,1,0,0,cities,0,1,0
The city of Incheon is not located in the South Korea.,Incheon,the South Korea,the South Korea,0,1,1,0,0,cities,0,1,0
"The city of Beirut is located in the United States, AK.",Beirut,"the United States, AK",Lebanon,0,0,1,0,0,cities,1,0,0
The city of Bareilly is not located in India.,Bareilly,India,India,0,1,1,0,0,cities,1,0,0
The city of Paramaribo is not located in Suriname.,Paramaribo,Suriname,Suriname,0,1,1,0,0,cities,1,0,0
The city of Bānka is not located in India.,Bānka,India,India,0,1,1,0,0,cities,1,0,0
The city of Gorakhpur is located in Bosnia and Herzegovina.,Gorakhpur,Bosnia and Herzegovina,India,0,0,1,0,0,cities,1,0,0
The city of Woodstock is not located in Canada.,Woodstock,Canada,Canada,0,1,1,0,0,cities,1,0,0
"The city of Brooklyn is not located in the United States, NY.",Brooklyn,"the United States, NY","the United States, NY",0,1,1,0,0,cities,1,0,0
The city of Sibsāgar is located in India.,Sibsāgar,India,India,1,0,1,0,0,cities,1,0,0
The city of Ufa is located in Hong Kong.,Ufa,Hong Kong,Russia,0,0,1,0,0,cities,1,0,0
"The city of Zahir Pir is located in the United States, AZ.",Zahir Pir,"the United States, AZ",Pakistan,0,0,1,0,0,cities,1,0,0
The city of Niamey is not located in Niger.,Niamey,Niger,Niger,0,1,1,0,0,cities,0,1,0
The city of Idlib is located in Syria.,Idlib,Syria,Syria,1,0,1,0,0,cities,1,0,0
The city of Ottawa is located in Canada.,Ottawa,Canada,Canada,1,0,1,0,0,cities,1,0,0
The city of Puerto Padre is located in Bhutan.,Puerto Padre,Bhutan,Cuba,0,0,1,0,0,cities,1,0,0
The city of Mogadishu is located in Somalia.,Mogadishu,Somalia,Somalia,1,0,1,0,0,cities,0,0,1
The city of Magdeburg is located in Lithuania.,Magdeburg,Lithuania,Germany,0,0,1,0,0,cities,0,0,1
The city of Torreón is located in Mexico.,Torreón,Mexico,Mexico,1,0,1,0,0,cities,1,0,0
The city of Coventry is located in the United Kingdom.,Coventry,the United Kingdom,"the United States, RI, the United Kingdom",1,0,1,0,0,cities,1,0,0
The city of Shanghai is located in Uganda.,Shanghai,Uganda,China,0,0,1,0,0,cities,1,0,0
The city of Belovo is located in Lesotho.,Belovo,Lesotho,Russia,0,0,1,0,0,cities,1,0,0
The city of La Porte is located in Australia.,La Porte,Australia,"the United States, TX",0,0,1,0,0,cities,1,0,0
The city of Niksar is not located in Turkey.,Niksar,Turkey,Turkey,0,1,1,0,0,cities,1,0,0
Quezon City is not located in the Philippines.,Quezon City,the Philippines,the Philippines,0,1,1,0,0,cities,1,0,0
The city of Mansfield is not located in Gambia.,Mansfield,Gambia,"the United States, OH, the United States, TX, the United Kingdom",1,1,1,0,0,cities,1,0,0
The city of Santo Domingo is located in Turkey.,Santo Domingo,Turkey,"the Dominican Republic, Cuba",0,0,1,0,0,cities,0,1,0
The city of Rāyachoti is located in Lesotho.,Rāyachoti,Lesotho,India,0,0,1,0,0,cities,1,0,0
"The city of Jos is located in the United States, WV.",Jos,"the United States, WV",Nigeria,0,0,1,0,0,cities,0,0,1
The city of Fortaleza is located in Brazil.,Fortaleza,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Xuchang is located in China.,Xuchang,China,China,1,0,1,0,0,cities,1,0,0
The city of Presidente Prudente is not located in Brazil.,Presidente Prudente,Brazil,Brazil,0,1,1,0,0,cities,1,0,0
The city of Pesaro is located in Italy.,Pesaro,Italy,Italy,1,0,1,0,0,cities,1,0,0
"The city of Manhattan is not located in the United States, NY.",Manhattan,"the United States, NY","the United States, KS, the United States, NY",0,1,1,0,0,cities,1,0,0
The city of Tulungagung is not located in Indonesia.,Tulungagung,Indonesia,Indonesia,0,1,1,0,0,cities,1,0,0
The city of Manila is not located in the Philippines.,Manila,the Philippines,the Philippines,0,1,1,0,0,cities,1,0,0
The city of Bocholt is not located in Germany.,Bocholt,Germany,Germany,0,1,1,0,0,cities,1,0,0
The city of Sathyamangalam is not located in India.,Sathyamangalam,India,India,0,1,1,0,0,cities,1,0,0
The city of Speyer is located in New Caledonia.,Speyer,New Caledonia,Germany,0,0,1,0,0,cities,1,0,0
The city of Ciudad Nezahualcoyotl is located in Indonesia.,Ciudad Nezahualcoyotl,Indonesia,Mexico,0,0,1,0,0,cities,1,0,0
The city of Yizhou is not located in China.,Yizhou,China,China,0,1,1,0,0,cities,1,0,0
The city of Mérida is located in Venezuela.,Mérida,Venezuela,"Mexico, Venezuela, Spain",1,0,1,0,0,cities,1,0,0
The city of Kırklareli is not located in Turkey.,Kırklareli,Turkey,Turkey,0,1,1,0,0,cities,0,1,0
The city of Bursa is located in Nepal.,Bursa,Nepal,Turkey,0,0,1,0,0,cities,1,0,0
The city of Amritsar is located in India.,Amritsar,India,India,1,0,1,0,0,cities,1,0,0
The city of Elixku is not located in the South Sudan.,Elixku,the South Sudan,China,1,1,1,0,0,cities,0,1,0
The city of Jiaozuo is not located in China.,Jiaozuo,China,China,0,1,1,0,0,cities,1,0,0
The city of Kanayannur is located in New Caledonia.,Kanayannur,New Caledonia,India,0,0,1,0,0,cities,1,0,0
The city of São Bernardo do Campo is located in Brazil.,São Bernardo do Campo,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Onitsha is located in Nigeria.,Onitsha,Nigeria,Nigeria,1,0,1,0,0,cities,1,0,0
The city of Mira Mesa is not located in Malawi.,Mira Mesa,Malawi,"the United States, CA",1,1,1,0,0,cities,1,0,0
The city of Camayenne is not located in Guam.,Camayenne,Guam,Guinea,1,1,1,0,0,cities,0,1,0
The city of Milazzo is located in Italy.,Milazzo,Italy,Italy,1,0,1,0,0,cities,1,0,0
"The city of Sakado is not located in the United States, DE.",Sakado,"the United States, DE",Japan,1,1,1,0,0,cities,1,0,0
"The city of Fuyang is located in the United States, WY.",Fuyang,"the United States, WY",China,0,0,1,0,0,cities,0,0,1
"The city of Knurów is not located in the United States, WV.",Knurów,"the United States, WV",Poland,1,1,1,0,0,cities,0,0,1
The city of Saratov is located in Russia.,Saratov,Russia,Russia,1,0,1,0,0,cities,1,0,0
"The city of Revda is not located in the United States, IL.",Revda,"the United States, IL",Russia,1,1,1,0,0,cities,0,1,0
The city of Brisbane is located in Australia.,Brisbane,Australia,Australia,1,0,1,0,0,cities,1,0,0
The city of Karasu is located in Turkey.,Karasu,Turkey,Turkey,1,0,1,0,0,cities,0,1,0
The city of Xianyang is located in Monaco.,Xianyang,Monaco,China,0,0,1,0,0,cities,0,0,1
The city of Perm is located in Namibia.,Perm,Namibia,Russia,0,0,1,0,0,cities,0,0,1
The city of Meerut is located in India.,Meerut,India,India,1,0,1,0,0,cities,1,0,0
The city of Dihok is not located in Iraq.,Dihok,Iraq,Iraq,0,1,1,0,0,cities,0,0,1
The city of Córdoba is located in Western Sahara.,Córdoba,Western Sahara,"Mexico, Spain, Argentina",0,0,1,0,0,cities,1,0,0
The city of Yangquan is not located in the Mauritius.,Yangquan,the Mauritius,China,1,1,1,0,0,cities,1,0,0
Ho Chi Minh City is located in Iceland.,Ho Chi Minh City,Iceland,Vietnam,0,0,1,0,0,cities,0,1,0
The city of Boli is not located in China.,Boli,China,China,0,1,1,0,0,cities,1,0,0
The city of Clamart is not located in France.,Clamart,France,France,0,1,1,0,0,cities,0,1,0
The city of Moncton is not located in Canada.,Moncton,Canada,Canada,0,1,1,0,0,cities,1,0,0
The city of Quvasoy is located in Greece.,Quvasoy,Greece,Uzbekistan,0,0,1,0,0,cities,1,0,0
"The city of Shuijiang is located in the United States, IN.",Shuijiang,"the United States, IN",China,0,0,1,0,0,cities,0,1,0
The city of Thongwa is located in Myanmar.,Thongwa,Myanmar,Myanmar,1,0,1,0,0,cities,1,0,0
The city of Sendhwa is located in India.,Sendhwa,India,India,1,0,1,0,0,cities,1,0,0
The city of Lere is not located in Nigeria.,Lere,Nigeria,Nigeria,0,1,1,0,0,cities,1,0,0
The city of Ghāziābād is not located in India.,Ghāziābād,India,India,0,1,1,0,0,cities,1,0,0
The city of Yinchuan is not located in China.,Yinchuan,China,China,0,1,1,0,0,cities,1,0,0
The city of Vasto is located in Italy.,Vasto,Italy,Italy,1,0,1,0,0,cities,1,0,0
The city of Guarulhos is located in Burkina Faso.,Guarulhos,Burkina Faso,Brazil,0,0,1,0,0,cities,1,0,0
The city of Huadian is located in Cameroon.,Huadian,Cameroon,China,0,0,1,0,0,cities,1,0,0
The city of Caen is located in Italy.,Caen,Italy,France,0,0,1,0,0,cities,1,0,0
The city of Kyoto is not located in Botswana.,Kyoto,Botswana,Japan,1,1,1,0,0,cities,0,0,1
The city of Gujranwala is located in Pakistan.,Gujranwala,Pakistan,Pakistan,1,0,1,0,0,cities,1,0,0
The city of Mahalapye is located in Chad.,Mahalapye,Chad,Botswana,0,0,1,0,0,cities,1,0,0
The city of Hefei is located in China.,Hefei,China,China,1,0,1,0,0,cities,1,0,0
The city of London is located in Samoa.,London,Samoa,"the United Kingdom, Canada",0,0,1,0,0,cities,0,0,1
The city of Hitachi is located in Japan.,Hitachi,Japan,Japan,1,0,1,0,0,cities,1,0,0
"The city of Indianapolis is not located in the United States, IN.",Indianapolis,"the United States, IN","the United States, IN",0,1,1,0,0,cities,0,1,0
The city of Baku is not located in Thailand.,Baku,Thailand,Azerbaijan,1,1,1,0,0,cities,0,0,1
The city of Kırklareli is located in Estonia.,Kırklareli,Estonia,Turkey,0,0,1,0,0,cities,0,1,0
The city of São Luís is located in Brazil.,São Luís,Brazil,Brazil,1,0,1,0,0,cities,1,0,0
The city of Deal is located in the United Kingdom.,Deal,the United Kingdom,the United Kingdom,1,0,1,0,0,cities,1,0,0
The city of Donetsk is not located in Russia.,Donetsk,Russia,"Russia, Ukraine",0,1,1,0,0,cities,1,0,0
