statement,object_1,object_2,correct_object_2,correct,negation,real_object,fake_object,fictional_object,category,in_train,in_test,in_cal
Arbaclofen is not indicated for the treatment of spasticity.,Arbaclofen,spasticity,"autism spectrum disorder, fragile X syndrome, multiple sclerosis, spasticity",0,1,1,0,0,indications,1,0,0
Arbaclofen is indicated for the treatment of spasticity.,Arbaclofen,spasticity,"autism spectrum disorder, fragile X syndrome, multiple sclerosis, spasticity",1,0,1,0,0,indications,1,0,0
Arbaclofen is not indicated for the treatment of autoimmune diseases.,Arbaclofen,autoimmune diseases,"autism spectrum disorder, fragile X syndrome, multiple sclerosis, spasticity",1,1,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of angina.,Metoprolol,angina,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of angina.,Metoprolol,angina,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of peripheral vascular disorder.,Metoprolol,peripheral vascular disorder,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of irritable bowel syndrome.,Metoprolol,irritable bowel syndrome,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of atrial fibrillation.,Metoprolol,atrial fibrillation,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of atrial fibrillation.,Metoprolol,atrial fibrillation,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of fibrocystic breast disease.,Metoprolol,fibrocystic breast disease,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of abnormal vascularity.,Metoprolol,abnormal vascularity,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of atrial flutter.,Metoprolol,atrial flutter,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of atrial flutter.,Metoprolol,atrial flutter,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of Melanoma.,Metoprolol,Melanoma,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,1,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of heart failure.,Metoprolol,heart failure,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of heart failure.,Metoprolol,heart failure,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of anxiety disorder.,Metoprolol,anxiety disorder,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,1,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of hypertension.,Metoprolol,hypertension,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of hypertension.,Metoprolol,hypertension,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of Chagas disease.,Metoprolol,Chagas disease,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of infections of the urinary tract.,Metoprolol,infections of the urinary tract,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of myocardial infarction.,Metoprolol,myocardial infarction,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of myocardial infarction.,Metoprolol,myocardial infarction,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,0,1,0,0,indications,1,0,0
Metoprolol is not indicated for the treatment of rigidity.,Metoprolol,rigidity,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",1,1,1,0,0,indications,1,0,0
Metoprolol is indicated for the treatment of peripheral vascular disorder.,Metoprolol,peripheral vascular disorder,"angina, atrial fibrillation, atrial flutter, heart failure, hypertension, myocardial infarction",0,0,1,0,0,indications,1,0,0
Technetium Tc-99m sulfur colloid is not indicated for the treatment of breast cancer.,Technetium Tc-99m sulfur colloid,breast cancer,"breast cancer, malignant melanoma, tumor",0,1,1,0,0,indications,1,0,0
Technetium Tc-99m sulfur colloid is indicated for the treatment of breast cancer.,Technetium Tc-99m sulfur colloid,breast cancer,"breast cancer, malignant melanoma, tumor",1,0,1,0,0,indications,1,0,0
Technetium Tc-99m sulfur colloid is not indicated for the treatment of autoimmune diseases.,Technetium Tc-99m sulfur colloid,autoimmune diseases,"breast cancer, malignant melanoma, tumor",1,1,1,0,0,indications,0,1,0
Technetium Tc-99m sulfur colloid is indicated for the treatment of MWS.,Technetium Tc-99m sulfur colloid,MWS,"breast cancer, malignant melanoma, tumor",0,0,1,0,0,indications,1,0,0
Technetium Tc-99m sulfur colloid is not indicated for the treatment of malignant melanoma.,Technetium Tc-99m sulfur colloid,malignant melanoma,"breast cancer, malignant melanoma, tumor",0,1,1,0,0,indications,0,1,0
Technetium Tc-99m sulfur colloid is indicated for the treatment of malignant melanoma.,Technetium Tc-99m sulfur colloid,malignant melanoma,"breast cancer, malignant melanoma, tumor",1,0,1,0,0,indications,0,1,0
Technetium Tc-99m sulfur colloid is not indicated for the treatment of neoplasms.,Technetium Tc-99m sulfur colloid,neoplasms,"breast cancer, malignant melanoma, tumor",1,1,1,0,0,indications,1,0,0
Technetium Tc-99m sulfur colloid is indicated for the treatment of RDS.,Technetium Tc-99m sulfur colloid,RDS,"breast cancer, malignant melanoma, tumor",0,0,1,0,0,indications,1,0,0
Technetium Tc-99m sulfur colloid is not indicated for the treatment of tumor.,Technetium Tc-99m sulfur colloid,tumor,"breast cancer, malignant melanoma, tumor",0,1,1,0,0,indications,0,0,1
Technetium Tc-99m sulfur colloid is indicated for the treatment of tumor.,Technetium Tc-99m sulfur colloid,tumor,"breast cancer, malignant melanoma, tumor",1,0,1,0,0,indications,0,0,1
Technetium Tc-99m sulfur colloid is not indicated for the treatment of bacterial vaginitis.,Technetium Tc-99m sulfur colloid,bacterial vaginitis,"breast cancer, malignant melanoma, tumor",1,1,1,0,0,indications,0,1,0
Technetium Tc-99m sulfur colloid is indicated for the treatment of cough.,Technetium Tc-99m sulfur colloid,cough,"breast cancer, malignant melanoma, tumor",0,0,1,0,0,indications,0,0,1
Promethazine is not indicated for the treatment of allergic conjunctivitis.,Promethazine,allergic conjunctivitis,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of allergic conjunctivitis.,Promethazine,allergic conjunctivitis,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,0,1,0,0,indications,1,0,0
Promethazine is not indicated for the treatment of fallopian tube cancer.,Promethazine,fallopian tube cancer,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of AIDS.,Promethazine,AIDS,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,0,1,0,0,indications,1,0,0
Promethazine is not indicated for the treatment of allergic reactions.,Promethazine,allergic reactions,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of allergic reactions.,Promethazine,allergic reactions,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,0,1,0,0,indications,1,0,0
Promethazine is not indicated for the treatment of allergic skin reactions.,Promethazine,allergic skin reactions,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of allergic skin reactions.,Promethazine,allergic skin reactions,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,0,1,0,0,indications,1,0,0
Promethazine is not indicated for the treatment of Renal Cell Carcinoma.,Promethazine,Renal Cell Carcinoma,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of respiratory tract infections.,Promethazine,respiratory tract infections,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,0,1,0,0,indications,1,0,0
Promethazine is not indicated for the treatment of pain.,Promethazine,pain,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of pain.,Promethazine,pain,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,0,1,0,0,indications,1,0,0
Promethazine is not indicated for the treatment of rhinitis.,Promethazine,rhinitis,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of rhinitis.,Promethazine,rhinitis,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,0,1,0,0,indications,1,0,0
Promethazine is not indicated for the treatment of postherpetic neuralgia.,Promethazine,postherpetic neuralgia,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",1,1,1,0,0,indications,1,0,0
Promethazine is indicated for the treatment of type 2 diabetes mellitus.,Promethazine,type 2 diabetes mellitus,"allergic conjunctivitis, allergic reactions, allergic skin reactions, pain, rhinitis",0,0,1,0,0,indications,1,0,0
Melphalan is not indicated for the treatment of multiple myeloma.,Melphalan,multiple myeloma,multiple myeloma,0,1,1,0,0,indications,1,0,0
Melphalan is indicated for the treatment of multiple myeloma.,Melphalan,multiple myeloma,multiple myeloma,1,0,1,0,0,indications,1,0,0
Melphalan is indicated for the treatment of metabolic disease.,Melphalan,metabolic disease,multiple myeloma,0,0,1,0,0,indications,0,0,1
Dobutamine is not indicated for the treatment of cardiac decompensation.,Dobutamine,cardiac decompensation,"cardiac decompensation, depressed",0,1,1,0,0,indications,0,1,0
Dobutamine is indicated for the treatment of cardiac decompensation.,Dobutamine,cardiac decompensation,"cardiac decompensation, depressed",1,0,1,0,0,indications,0,1,0
Dobutamine is not indicated for the treatment of gouty arthritis.,Dobutamine,gouty arthritis,"cardiac decompensation, depressed",1,1,1,0,0,indications,0,1,0
Dobutamine is indicated for the treatment of Respiratory tract infections.,Dobutamine,Respiratory tract infections,"cardiac decompensation, depressed",0,0,1,0,0,indications,1,0,0
Dobutamine is not indicated for the treatment of depressed.,Dobutamine,depressed,"cardiac decompensation, depressed",0,1,1,0,0,indications,1,0,0
Dobutamine is indicated for the treatment of depressed.,Dobutamine,depressed,"cardiac decompensation, depressed",1,0,1,0,0,indications,1,0,0
Dobutamine is indicated for the treatment of kidney stone.,Dobutamine,kidney stone,"cardiac decompensation, depressed",0,0,1,0,0,indications,0,1,0
OSI-930 is not indicated for the treatment of tumors.,OSI-930,tumors,tumors,0,1,1,0,0,indications,1,0,0
OSI-930 is indicated for the treatment of tumors.,OSI-930,tumors,tumors,1,0,1,0,0,indications,1,0,0
OSI-930 is not indicated for the treatment of autoimmune diseases.,OSI-930,autoimmune diseases,tumors,1,1,1,0,0,indications,0,0,1
OSI-930 is indicated for the treatment of psychotic thinking.,OSI-930,psychotic thinking,tumors,0,0,1,0,0,indications,0,0,1
Capsaicin is not indicated for the treatment of neuropathic pain.,Capsaicin,neuropathic pain,neuropathic pain,0,1,1,0,0,indications,1,0,0
Capsaicin is indicated for the treatment of neuropathic pain.,Capsaicin,neuropathic pain,neuropathic pain,1,0,1,0,0,indications,1,0,0
Capsaicin is not indicated for the treatment of hypothyroidism.,Capsaicin,hypothyroidism,neuropathic pain,1,1,1,0,0,indications,1,0,0
Capsaicin is indicated for the treatment of multiple sclerosis.,Capsaicin,multiple sclerosis,neuropathic pain,0,0,1,0,0,indications,1,0,0
Erythromycin is not indicated for the treatment of infections.,Erythromycin,infections,infections,0,1,1,0,0,indications,1,0,0
Erythromycin is indicated for the treatment of infections.,Erythromycin,infections,infections,1,0,1,0,0,indications,1,0,0
Erythromycin is not indicated for the treatment of thrombocythemia.,Erythromycin,thrombocythemia,infections,1,1,1,0,0,indications,0,0,1
Erythromycin is indicated for the treatment of agoraphobia.,Erythromycin,agoraphobia,infections,0,0,1,0,0,indications,0,1,0
Hydralazine is not indicated for the treatment of hypertension.,Hydralazine,hypertension,hypertension,0,1,1,0,0,indications,1,0,0
Hydralazine is indicated for the treatment of hypertension.,Hydralazine,hypertension,hypertension,1,0,1,0,0,indications,1,0,0
Hydralazine is not indicated for the treatment of hepatitis C.,Hydralazine,hepatitis C,hypertension,1,1,1,0,0,indications,0,1,0
Hydralazine is indicated for the treatment of chronic kidney disease.,Hydralazine,chronic kidney disease,hypertension,0,0,1,0,0,indications,0,1,0
Mazindol is not indicated for the treatment of diabetes.,Mazindol,diabetes,"diabetes, hyperlipidemia, hypertension, obesity",0,1,1,0,0,indications,1,0,0
Mazindol is indicated for the treatment of diabetes.,Mazindol,diabetes,"diabetes, hyperlipidemia, hypertension, obesity",1,0,1,0,0,indications,1,0,0
Mazindol is not indicated for the treatment of EDS.,Mazindol,EDS,"diabetes, hyperlipidemia, hypertension, obesity",1,1,1,0,0,indications,1,0,0
Mazindol is not indicated for the treatment of hyperlipidemia.,Mazindol,hyperlipidemia,"diabetes, hyperlipidemia, hypertension, obesity",0,1,1,0,0,indications,0,1,0
Mazindol is indicated for the treatment of hyperlipidemia.,Mazindol,hyperlipidemia,"diabetes, hyperlipidemia, hypertension, obesity",1,0,1,0,0,indications,0,1,0
Mazindol is not indicated for the treatment of uterine fibroids.,Mazindol,uterine fibroids,"diabetes, hyperlipidemia, hypertension, obesity",1,1,1,0,0,indications,0,1,0
Mazindol is indicated for the treatment of hiatus hernia.,Mazindol,hiatus hernia,"diabetes, hyperlipidemia, hypertension, obesity",0,0,1,0,0,indications,0,1,0
Mazindol is not indicated for the treatment of hypertension.,Mazindol,hypertension,"diabetes, hyperlipidemia, hypertension, obesity",0,1,1,0,0,indications,1,0,0
Mazindol is indicated for the treatment of hypertension.,Mazindol,hypertension,"diabetes, hyperlipidemia, hypertension, obesity",1,0,1,0,0,indications,1,0,0
Mazindol is not indicated for the treatment of primary peritoneal cancer.,Mazindol,primary peritoneal cancer,"diabetes, hyperlipidemia, hypertension, obesity",1,1,1,0,0,indications,0,1,0
Mazindol is not indicated for the treatment of obesity.,Mazindol,obesity,"diabetes, hyperlipidemia, hypertension, obesity",0,1,1,0,0,indications,1,0,0
Mazindol is indicated for the treatment of obesity.,Mazindol,obesity,"diabetes, hyperlipidemia, hypertension, obesity",1,0,1,0,0,indications,1,0,0
Mazindol is not indicated for the treatment of tardive dyskinesia.,Mazindol,tardive dyskinesia,"diabetes, hyperlipidemia, hypertension, obesity",1,1,1,0,0,indications,0,1,0
Mazindol is indicated for the treatment of cardiovascular diseases.,Mazindol,cardiovascular diseases,"diabetes, hyperlipidemia, hypertension, obesity",0,0,1,0,0,indications,0,1,0
Testolactone is not indicated for the treatment of breast cancer.,Testolactone,breast cancer,breast cancer,0,1,1,0,0,indications,1,0,0
Testolactone is indicated for the treatment of breast cancer.,Testolactone,breast cancer,breast cancer,1,0,1,0,0,indications,1,0,0
Testolactone is not indicated for the treatment of rash.,Testolactone,rash,breast cancer,1,1,1,0,0,indications,0,1,0
Doxorubicin is not indicated for the treatment of acute lymphoblastic leukemia.,Doxorubicin,acute lymphoblastic leukemia,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of acute lymphoblastic leukemia.,Doxorubicin,acute lymphoblastic leukemia,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of thrombosis.,Doxorubicin,thrombosis,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of CML.,Doxorubicin,CML,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of Aspergillosis.,Doxorubicin,Aspergillosis,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of vernal conjunctivitis.,Doxorubicin,vernal conjunctivitis,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of breast cancer.,Doxorubicin,breast cancer,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of breast cancer.,Doxorubicin,breast cancer,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of senile chorea.,Doxorubicin,senile chorea,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of SMA.,Doxorubicin,SMA,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of irritable.,Doxorubicin,irritable,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of gastric carcinoma.,Doxorubicin,gastric carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of gastric carcinoma.,Doxorubicin,gastric carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of psoriasis.,Doxorubicin,psoriasis,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of pulmonary tuberculosis.,Doxorubicin,pulmonary tuberculosis,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of neuroblastoma.,Doxorubicin,neuroblastoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of neuroblastoma.,Doxorubicin,neuroblastoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,0,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of cerebral infarction.,Doxorubicin,cerebral infarction,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of ovarian carcinoma.,Doxorubicin,ovarian carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of ovarian carcinoma.,Doxorubicin,ovarian carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of chronic angina.,Doxorubicin,chronic angina,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of thyroid carcinoma.,Doxorubicin,thyroid carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of thyroid carcinoma.,Doxorubicin,thyroid carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of traumatic skin lesions.,Doxorubicin,traumatic skin lesions,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of molluscum contagiosum.,Doxorubicin,molluscum contagiosum,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of transitional cell bladder carcinoma.,Doxorubicin,transitional cell bladder carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of transitional cell bladder carcinoma.,Doxorubicin,transitional cell bladder carcinoma,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,0,1,0,0,indications,1,0,0
Doxorubicin is not indicated for the treatment of allergies.,Doxorubicin,allergies,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",1,1,1,0,0,indications,1,0,0
Doxorubicin is indicated for the treatment of SMA.,Doxorubicin,SMA,"acute lymphoblastic leukemia, acute myeloblastic leukemia, breast cancer, bronchogenic carcinoma, gastric carcinoma, neuroblastoma, ovarian carcinoma, thyroid carcinoma, transitional cell bladder carcinoma",0,0,1,0,0,indications,1,0,0
Phenylalanine is not indicated for the treatment of depression.,Phenylalanine,depression,depression,0,1,1,0,0,indications,1,0,0
Phenylalanine is indicated for the treatment of depression.,Phenylalanine,depression,depression,1,0,1,0,0,indications,1,0,0
Phenylalanine is not indicated for the treatment of cluster headaches.,Phenylalanine,cluster headaches,depression,1,1,1,0,0,indications,0,0,1
Phenylalanine is indicated for the treatment of tinea capitis.,Phenylalanine,tinea capitis,depression,0,0,1,0,0,indications,0,0,1
Dipyridamole is not indicated for the treatment of thromboembolic.,Dipyridamole,thromboembolic,thromboembolic,0,1,1,0,0,indications,1,0,0
Dipyridamole is indicated for the treatment of thromboembolic.,Dipyridamole,thromboembolic,thromboembolic,1,0,1,0,0,indications,1,0,0
Dipyridamole is not indicated for the treatment of larva migrans.,Dipyridamole,larva migrans,thromboembolic,1,1,1,0,0,indications,0,0,1
Dipyridamole is indicated for the treatment of urticaria.,Dipyridamole,urticaria,thromboembolic,0,0,1,0,0,indications,0,0,1
Azathioprine is not indicated for the treatment of rheumatoid arthritis.,Azathioprine,rheumatoid arthritis,rheumatoid arthritis,0,1,1,0,0,indications,1,0,0
Azathioprine is indicated for the treatment of rheumatoid arthritis.,Azathioprine,rheumatoid arthritis,rheumatoid arthritis,1,0,1,0,0,indications,1,0,0
Azathioprine is not indicated for the treatment of testicular cancer.,Azathioprine,testicular cancer,rheumatoid arthritis,1,1,1,0,0,indications,0,1,0
Azathioprine is indicated for the treatment of premenstrual dysphoric disorder.,Azathioprine,premenstrual dysphoric disorder,rheumatoid arthritis,0,0,1,0,0,indications,0,0,1
Bioallethrin is not indicated for the treatment of scabies.,Bioallethrin,scabies,scabies,0,1,1,0,0,indications,1,0,0
Bioallethrin is indicated for the treatment of scabies.,Bioallethrin,scabies,scabies,1,0,1,0,0,indications,1,0,0
Bioallethrin is not indicated for the treatment of keratitis.,Bioallethrin,keratitis,scabies,1,1,1,0,0,indications,1,0,0
Bioallethrin is indicated for the treatment of MCD.,Bioallethrin,MCD,scabies,0,0,1,0,0,indications,0,0,1
Thalidomide is indicated for the treatment of cystinuria.,Thalidomide,cystinuria,erythema nodosum leprosum,0,0,1,0,0,indications,0,1,0
Tariquidar is not indicated for the treatment of breast cancer.,Tariquidar,breast cancer,"breast cancer, lung cancer, ovarian cancer",0,1,1,0,0,indications,1,0,0
Tariquidar is indicated for the treatment of breast cancer.,Tariquidar,breast cancer,"breast cancer, lung cancer, ovarian cancer",1,0,1,0,0,indications,1,0,0
